episode,step,action,reward,player_idx,player_row,player_col,ball_row,ball_col,shot,done,score_red,score_blue,prob_info,player_name,p0_row,p0_col,p1_row,p1_col,p2_row,p2_col,p3_row,p3_col,p4_row,p4_col,p5_row,p5_col,p6_row,p6_col,p7_row,p7_col,p8_row,p8_col,p9_row,p9_col
2,29,"[3, 3, 1, 0, 3]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,0,6,2,5,4,8,6,10,3,4,13,5,13,7,13,8,13,9,13
2,30,"[0, 1, 2, 1, 2]",0.0,5,3,13,3,13,not_applicable,False,0,0,"{'base': 0.28, 'final': 0.28, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,1,5,2,5,5,7,6,10,4,3,13,6,13,7,12,8,13,9,12
2,31,"[0, 1, 3, 3, 0]",0.0,5,2,13,2,13,not_applicable,False,0,0,"{'base': 0.28, 'final': 0.28, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,1,4,2,6,5,8,6,9,4,2,13,7,13,7,12,8,13,8,12
2,32,"[0, 2, 0, 3, 3]",0.0,5,1,13,1,13,not_applicable,False,0,0,"{'base': 0.29, 'final': 0.29, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,1,5,2,6,4,7,6,10,4,1,13,7,13,6,12,8,13,8,12
2,33,"[5, 0, 2, 2, 0]",0.0,7,6,11,6,11,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,5,0,5,1,6,5,8,6,10,5,1,13,6,13,6,11,8,13,7,12
2,34,"[2, 3, 3, 2, 3]",0.0,7,6,12,6,12,not_applicable,False,0,0,"{'base': 0.39, 'final': 0.39, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,4,0,5,2,5,5,8,5,9,5,1,12,6,13,6,12,8,12,7,13
2,35,"[2, 1, 5, 3, 0]",0.0,9,7,13,7,13,not_applicable,False,0,0,"{'base': 0.46, 'final': 0.46, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,5,0,4,2,4,5,8,6,8,5,1,11,6,13,6,12,8,13,7,13
2,36,"[0, 0, 3, 3, 1]",0.0,9,7,13,7,13,not_applicable,False,0,0,"{'base': 0.46, 'final': 0.46, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,5,1,4,3,4,4,9,6,7,5,0,11,5,13,6,13,8,13,7,13
2,37,"[1, 1, 3, 3, 0]",0.0,9,7,13,7,13,not_applicable,False,0,0,"{'base': 0.46, 'final': 0.46, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,4,1,3,3,5,4,9,5,7,4,1,11,5,13,6,13,8,13,7,13
2,38,"[1, 2, 2, 3, 4]",0.0,9,7,13,7,13,shot_failed,True,0,0,"{'base': 0.46, 'final': 0.46, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,4,0,4,3,4,4,8,5,8,4,2,11,5,12,6,12,8,13,7,13
3,39,"[1, 1, 1, 3, 1]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,2,7,2,8,4,8,3,5,13,6,13,7,13,8,13,10,13
3,40,"[3, 0, 2, 1, 1]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,3,3,6,3,7,1,7,4,8,4,5,13,6,13,7,12,9,13,11,13
3,41,"[4, 0, 3, 2, 1]",0.7799999713897705,5,5,13,5,13,shot_successful,True,3,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,2,7,2,6,4,7,4,5,13,6,13,7,13,9,12,12,13
4,42,"[2, 0, 1, 0, 2]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,2,7,4,7,3,9,2,5,12,5,13,7,13,8,13,9,12
4,43,"[2, 1, 0, 1, 2]",0.0,5,5,11,5,11,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,3,3,6,1,7,5,8,3,9,3,5,11,6,13,7,13,9,13,9,11
4,44,"[2, 0, 1, 0, 0]",0.0,5,5,10,5,10,not_applicable,False,0,0,"{'base': 0.32, 'final': 0.32, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,3,2,6,2,7,4,8,4,9,4,5,10,5,13,8,13,9,13,8,11
4,45,"[1, 0, 3, 1, 0]",0.0,5,6,10,6,10,not_applicable,False,0,0,"{'base': 0.1, 'final': 0.1, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,7,2,6,4,7,4,9,5,6,10,4,13,8,13,10,13,7,11
4,46,"[0, 1, 3, 0, 2]",0.0,5,5,10,5,10,not_applicable,False,0,0,"{'base': 0.32, 'final': 0.32, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,6,2,6,3,7,3,8,5,5,10,5,13,8,13,9,13,7,10
4,47,"[4, 2, 1, 0, 0]",0.0,5,5,10,5,10,shot_failed,True,0,0,"{'base': 0.32, 'final': 0.32, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,3,5,2,6,4,8,3,8,6,5,10,5,12,8,13,9,13,6,10
5,48,"[5, 2, 3, 2, 2]",0.0,8,8,12,8,12,not_applicable,False,0,0,"{'base': 0.22, 'final': 0.22, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,5,2,6,2,7,2,8,2,9,2,5,13,6,12,7,13,8,12,9,12
5,49,"[2, 0, 0, 5, 1]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,3,6,3,7,3,7,2,9,1,5,12,6,12,6,13,8,12,10,12
5,50,"[3, 0, 2, 1, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,6,4,8,3,7,3,9,2,5,13,5,12,6,12,9,12,10,13
5,51,"[4, 3, 3, 0, 1]",0.7799999713897705,5,5,13,5,13,shot_successful,True,3,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,3,6,5,8,2,8,3,9,1,5,13,5,12,6,13,8,12,11,13
6,52,"[2, 2, 0, 1, 0]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,5,3,7,4,8,4,10,3,5,12,6,12,6,13,8,13,9,13
6,53,"[2, 0, 0, 3, 1]",0.0,5,5,11,5,11,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,5,2,7,3,9,4,10,4,5,11,5,12,5,13,8,13,10,13
6,54,"[5, 3, 2, 2, 1]",0.0,7,5,13,5,13,not_applicable,False,0,0,"{'base': 0.39, 'final': 0.39, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,4,3,6,2,6,3,9,3,9,4,5,11,5,12,5,13,8,12,11,13
6,55,"[3, 1, 1, 2, 2]",0.0,7,6,13,6,13,not_applicable,False,0,0,"{'base': 0.39, 'final': 0.39, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,3,3,7,2,6,4,9,2,8,4,5,11,6,12,6,13,8,11,11,12
6,56,"[3, 1, 2, 0, 3]",0.0,7,6,12,6,12,not_applicable,False,0,0,"{'base': 0.39, 'final': 0.39, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,4,3,7,3,6,5,9,3,8,5,5,12,7,12,6,12,7,11,11,13
6,57,"[1, 3, 4, 3, 2]",1.1699999570846558,7,6,12,6,12,shot_successful,True,3,0,"{'base': 0.39, 'final': 0.39, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,3,3,7,2,6,4,9,4,7,5,5,12,7,13,6,12,7,12,11,12
7,58,"[0, 1, 3, 1, 3]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,2,6,3,8,2,8,3,4,13,6,13,7,13,8,13,9,13
7,59,"[2, 1, 3, 2, 2]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,7,2,6,4,9,2,7,3,4,12,6,13,7,13,8,12,9,12
7,60,"[5, 2, 1, 1, 0]",0.0,7,8,13,8,13,not_applicable,False,0,0,"{'base': 0.38, 'final': 0.38, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,4,3,8,2,7,4,9,1,8,3,4,12,6,12,8,13,8,12,9,12
7,61,"[0, 1, 3, 0, 1]",0.0,7,8,13,8,13,not_applicable,False,0,0,"{'base': 0.38, 'final': 0.38, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,3,3,7,2,7,5,9,2,9,3,3,12,7,12,8,13,8,12,10,12
7,62,"[0, 3, 3, 1, 3]",0.0,7,8,13,8,13,not_applicable,False,0,0,"{'base': 0.38, 'final': 0.38, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,3,2,6,2,7,6,10,2,9,4,2,12,7,13,8,13,9,12,10,13
7,63,"[0, 0, 2, 2, 1]",0.0,7,8,12,8,12,not_applicable,False,0,0,"{'base': 0.43, 'final': 0.43, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,3,1,6,3,7,7,9,2,9,3,1,12,6,13,8,12,9,11,11,13
7,64,"[2, 3, 2, 0, 3]",0.0,7,8,11,8,11,not_applicable,False,0,0,"{'base': 0.45, 'final': 0.45, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,2,1,7,3,7,6,8,2,8,3,1,11,6,13,8,11,9,11,11,13
7,65,"[3, 3, 0, 3, 2]",0.0,7,7,11,7,11,not_applicable,False,0,0,"{'base': 0.41, 'final': 0.41, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,1,1,7,2,6,6,8,1,8,4,1,12,6,13,7,11,9,12,11,12
7,66,"[0, 3, 2, 2, 1]",0.0,7,7,10,7,10,not_applicable,False,0,0,"{'base': 0.47, 'final': 0.47, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,2,1,6,2,6,5,8,0,8,5,0,12,6,13,7,10,9,11,12,12
7,67,"[3, 2, 3, 3, 2]",0.0,7,7,11,7,11,not_applicable,False,0,0,"{'base': 0.41, 'final': 0.41, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,2,0,7,2,6,4,8,1,9,5,0,13,6,12,7,11,9,12,12,11
7,68,"[1, 1, 3, 1, 2]",0.0,7,7,11,7,11,not_applicable,False,0,0,"{'base': 0.41, 'final': 0.41, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,1,0,7,3,5,4,8,0,8,5,1,13,7,12,7,11,10,12,12,10
7,69,"[0, 1, 5, 0, 1]",0.0,8,9,12,9,12,not_applicable,False,0,0,"{'base': 0.2, 'final': 0.2, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,0,0,7,4,5,5,8,1,8,6,0,13,8,12,7,11,9,12,13,10
7,70,"[2, 0, 0, 5, 2]",0.0,7,6,11,6,11,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,0,1,7,3,5,6,8,0,8,5,0,12,7,12,6,11,9,12,13,9
7,71,"[1, 1, 3, 0, 3]",0.0,7,6,12,6,12,not_applicable,False,0,0,"{'base': 0.39, 'final': 0.39, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,0,0,7,2,6,6,9,0,8,6,1,12,8,12,6,12,9,12,13,10
7,72,"[1, 0, 3, 3, 3]",0.0,7,6,13,6,13,not_applicable,False,0,0,"{'base': 0.39, 'final': 0.39, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,1,0,6,2,6,5,8,0,9,6,2,12,7,12,6,13,9,13,13,11
7,73,"[0, 0, 5, 1, 2]",0.0,6,6,12,6,12,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,1,1,5,2,7,5,8,1,10,6,1,12,6,12,6,13,10,13,13,10
7,74,"[1, 4, 0, 0, 0]",1.2599999904632568,6,6,12,6,12,shot_successful,True,3,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,2,1,6,2,8,5,8,2,11,6,2,12,6,12,5,13,9,13,12,10
8,75,"[3, 1, 2, 0, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,4,7,2,7,3,9,4,5,13,6,13,7,12,7,13,8,13
8,76,"[4, 3, 0, 2, 1]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,3,3,5,4,8,2,7,2,9,3,5,13,6,13,6,12,7,12,9,13
9,77,"[3, 2, 3, 2, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,6,2,6,3,8,4,9,2,5,13,6,12,7,13,8,12,9,12
9,78,"[0, 1, 0, 3, 1]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,5,2,5,3,8,5,10,2,4,13,7,12,6,13,8,13,10,12
9,79,"[3, 0, 0, 3, 1]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,2,5,4,7,5,10,1,4,13,6,12,5,13,8,13,11,12
9,80,"[3, 2, 3, 1, 3]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,4,5,2,6,4,7,4,10,2,4,13,6,11,5,13,9,13,11,13
9,81,"[0, 2, 2, 0, 0]",0.0,5,3,13,3,13,not_applicable,False,0,0,"{'base': 0.28, 'final': 0.28, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,5,5,3,6,3,8,4,11,2,3,13,6,10,5,12,8,13,10,13
9,82,"[5, 2, 1, 2, 3]",0.0,6,6,9,6,9,not_applicable,False,0,0,"{'base': 0.41, 'final': 0.41, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,3,5,4,3,6,2,8,3,11,3,3,13,6,9,6,12,8,12,10,13
9,83,"[3, 5, 1, 2, 2]",0.0,9,10,12,10,12,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,3,6,4,2,5,2,7,3,12,3,3,13,6,9,7,12,8,11,10,12
9,84,"[2, 3, 0, 1, 2]",0.0,9,10,11,10,11,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,3,7,4,3,6,2,8,3,13,3,3,12,6,10,6,12,9,11,10,11
9,85,"[0, 0, 3, 3, 4]",0.0,9,10,11,10,11,shot_failed,True,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,3,8,4,4,7,2,7,3,12,3,2,12,5,10,6,13,9,12,10,11
10,86,"[2, 2, 1, 2, 1]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,6,2,7,2,8,4,8,3,5,12,6,12,7,13,8,12,10,13
10,87,"[4, 1, 2, 1, 2]",0.0,5,5,12,5,12,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,6,1,7,3,9,4,8,2,5,12,7,12,7,13,9,12,10,12
11,88,"[1, 1, 0, 0, 1]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,5,3,7,2,7,3,10,3,5,13,6,13,7,13,8,13,10,13
11,89,"[0, 3, 1, 1, 3]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,2,6,3,7,1,7,2,10,4,4,13,6,13,7,13,9,13,10,13
11,90,"[5, 2, 1, 3, 0]",0.0,8,9,13,9,13,not_applicable,False,0,0,"{'base': 0.2, 'final': 0.2, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,6,1,6,4,8,1,7,1,10,3,4,13,6,12,8,13,9,13,10,13
11,91,"[0, 1, 0, 4, 3]",0.0,8,9,13,9,13,shot_failed,True,0,0,"{'base': 0.2, 'final': 0.2, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,6,2,5,4,9,1,7,2,10,2,3,13,7,12,7,13,9,13,10,13
12,92,"[1, 3, 1, 3, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,5,3,7,4,8,2,8,3,5,13,6,13,7,13,8,13,9,13
12,93,"[1, 2, 3, 0, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,3,3,5,4,8,4,8,1,7,3,5,13,6,12,7,13,8,13,9,13
12,94,"[2, 2, 2, 3, 3]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,3,2,4,4,9,4,9,1,7,4,5,12,6,11,7,12,8,13,9,13
12,95,"[4, 0, 0, 3, 2]",0.0,5,5,12,5,12,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,3,4,10,4,10,1,8,4,5,12,5,11,6,12,8,13,9,12
13,96,"[1, 1, 3, 0, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,6,2,7,4,8,2,8,3,5,13,6,13,7,13,8,13,9,12
13,97,"[4, 3, 3, 1, 2]",0.7799999713897705,5,5,13,5,13,shot_successful,True,3,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,1,7,2,7,5,8,1,7,3,5,13,6,13,7,13,9,13,9,11
