episode,step,action,reward,player_idx,player_row,player_col,ball_row,ball_col,probability,shot,done,score_red,score_blue,p0_row,p0_col,p1_row,p1_col,p2_row,p2_col,p3_row,p3_col,p4_row,p4_col,p5_row,p5_col,p6_row,p6_col,p7_row,p7_col,p8_row,p8_col,p9_row,p9_col
8,35,"[0, 1, 2, 4, 0]",0.0,8,6,13,6,13,,shot_failed,True,0,0,3,3,4,5,5,1,8,1,6,2,4,11,6,12,7,11,6,13,9,12
9,36,"[4, 3, 3, 1, 0]",0.0,5,5,13,5,13,,shot_failed,True,0,0,4,3,6,4,7,2,8,4,9,4,5,13,6,13,7,13,8,13,9,13
10,37,"[2, 2, 0, 0, 1]",0.0,5,5,12,5,12,,not_applicable,False,0,0,4,3,5,3,7,4,8,4,9,2,5,12,6,12,6,13,7,13,10,13
10,38,"[4, 1, 0, 1, 2]",0.6899999976158142,5,5,12,5,12,,shot_successful,True,3,0,3,3,6,3,6,4,7,4,9,3,5,12,7,12,5,13,8,13,10,12
11,39,"[3, 0, 3, 2, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,3,6,2,7,4,8,4,9,4,5,13,6,13,7,13,8,12,10,13
11,40,"[5, 2, 2, 0, 0]",0.0,7,7,12,7,12,,not_applicable,False,0,0,4,2,5,2,7,3,8,5,10,4,5,13,6,12,7,12,8,12,9,13
11,41,"[1, 0, 4, 0, 3]",0.0,7,7,12,7,12,,shot_failed,True,0,0,3,2,5,1,8,3,8,6,9,4,6,13,5,12,7,12,8,12,9,13
12,42,"[5, 2, 3, 1, 0]",0.0,6,6,12,6,12,,not_applicable,False,0,0,5,4,6,2,7,4,7,3,10,3,5,13,6,12,7,13,8,13,9,13
12,43,"[1, 3, 2, 2, 0]",0.0,6,6,12,6,12,,not_applicable,False,0,0,6,4,5,2,8,4,8,3,10,2,6,13,6,12,7,12,8,12,8,13
12,44,"[2, 5, 3, 3, 2]",0.0,9,8,13,8,13,,not_applicable,False,0,0,7,4,5,3,8,5,9,3,9,2,6,13,6,12,7,13,8,12,8,13
12,45,"[2, 3, 2, 3, 5]",0.0,7,7,12,7,12,,not_applicable,False,0,0,8,4,5,2,8,6,9,4,9,3,6,13,6,12,7,12,8,12,8,13
12,46,"[3, 1, 0, 1, 0]",0.0,7,7,12,7,12,,not_applicable,False,0,0,8,3,5,3,9,6,8,4,9,2,6,13,6,12,7,12,9,12,7,13
12,47,"[0, 3, 4, 1, 3]",0.7200000286102295,7,7,12,7,12,,shot_successful,True,3,0,7,3,5,2,10,6,7,4,9,3,5,13,6,13,7,12,10,12,7,13
13,48,"[1, 2, 1, 1, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,5,3,7,2,8,4,9,2,5,13,6,12,7,13,8,13,9,13
13,49,"[5, 0, 3, 0, 2]",0.0,9,9,12,9,12,,not_applicable,False,0,0,5,5,5,2,7,3,8,3,9,3,5,13,5,12,7,13,8,13,9,12
13,50,"[2, 0, 2, 2, 3]",0.0,9,9,13,9,13,,not_applicable,False,0,0,5,4,6,2,7,4,7,3,8,3,5,13,4,12,7,12,8,12,9,13
13,51,"[1, 0, 1, 2, 5]",0.0,7,7,12,7,12,,not_applicable,False,0,0,4,4,7,2,7,5,7,4,9,3,6,13,3,12,7,12,8,11,9,13
13,52,"[2, 0, 1, 2, 1]",0.0,7,8,12,8,12,,not_applicable,False,0,0,3,4,8,2,8,5,6,4,9,2,6,12,2,12,8,12,8,10,10,13
13,53,"[0, 2, 4, 1, 3]",0.0,7,8,12,8,12,,shot_failed,True,0,0,3,3,7,2,8,4,7,4,8,2,5,12,2,11,8,12,9,10,10,13
14,54,"[3, 2, 1, 0, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,3,6,2,6,3,8,2,8,3,5,13,6,12,7,13,8,13,9,13
14,55,"[4, 1, 1, 2, 3]",0.0,5,5,13,5,13,,shot_failed,True,0,0,4,2,6,1,6,2,8,1,8,4,5,13,7,12,7,13,8,12,9,13
