episode,step,action,reward,player_idx,player_row,player_col,ball_row,ball_col,shot,done,score_red,score_blue,prob_info,p0_row,p0_col,p1_row,p1_col,p2_row,p2_col,p3_row,p3_col,p4_row,p4_col,p5_row,p5_col,p6_row,p6_col,p7_row,p7_col,p8_row,p8_col,p9_row,p9_col
1,11,"[2, 3, 1, 3, 0]",0.0,7,6,10,6,10,not_applicable,False,0,0,"{'base': np.float64(0.3082424419115055), 'final': np.float64(0.3082424419115055), 'penalty': 0, 'defense_count': 0, 'defenders': []}",8,5,3,3,3,6,7,3,10,1,5,12,6,12,6,10,8,13,11,12
1,12,"[2, 0, 3, 2, 2]",0.0,7,6,11,6,11,not_applicable,False,0,0,"{'base': np.float64(0.2705202467546839), 'final': np.float64(0.2705202467546839), 'penalty': 0, 'defense_count': 0, 'defenders': []}",9,5,4,3,4,6,7,4,10,2,5,11,5,12,6,11,8,12,11,11
1,13,"[1, 3, 3, 3, 0]",0.0,7,6,12,6,12,not_applicable,False,0,0,"{'base': np.float64(0.23654018528566523), 'final': np.float64(0.23654018528566523), 'penalty': 0, 'defense_count': 0, 'defenders': []}",10,5,4,2,5,6,8,4,9,2,5,11,5,13,6,12,8,13,10,11
1,14,"[2, 2, 4, 3, 0]",0.0,7,6,12,6,12,shot_failed,True,0,0,"{'base': np.float64(0.23654018528566523), 'final': np.float64(0.23654018528566523), 'penalty': 0, 'defense_count': 0, 'defenders': []}",11,5,4,1,5,7,8,5,10,2,5,10,5,12,6,12,8,13,9,11
2,15,"[1, 0, 3, 3, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,6,2,7,4,8,4,9,2,5,13,6,13,7,13,8,13,9,12
2,16,"[3, 1, 2, 2, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,5,6,3,6,4,7,4,9,1,5,13,6,13,7,12,8,12,9,12
2,17,"[0, 2, 1, 1, 2]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': np.float64(0.1978696081563825), 'final': np.float64(0.1978696081563825), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,7,3,6,3,7,5,10,1,4,13,6,12,7,12,8,12,9,11
2,18,"[0, 2, 0, 3, 1]",0.0,5,3,13,3,13,not_applicable,False,0,0,"{'base': np.float64(0.19091176472502752), 'final': np.float64(0.19091176472502752), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,3,7,4,7,3,7,6,10,2,3,13,6,11,6,12,8,13,10,11
2,19,"[3, 0, 3, 0, 2]",0.0,5,3,13,3,13,not_applicable,False,0,0,"{'base': np.float64(0.19091176472502752), 'final': np.float64(0.19091176472502752), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,6,4,7,4,7,5,10,1,3,13,5,11,6,13,7,13,10,10
2,20,"[2, 1, 0, 2, 0]",0.0,5,3,12,3,12,not_applicable,False,0,0,"{'base': np.float64(0.2176701143557877), 'final': np.float64(0.2176701143557877), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,6,3,8,4,7,6,9,1,3,12,6,11,5,13,7,12,9,10
2,21,"[0, 2, 2, 1, 0]",0.0,5,2,12,2,12,not_applicable,False,0,0,"{'base': np.float64(0.2074101705543697), 'final': np.float64(0.2074101705543697), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,5,3,8,5,7,5,8,1,2,12,6,10,5,12,8,12,8,10
2,22,"[4, 0, 0, 3, 1]",0.0,5,2,12,2,12,shot_failed,True,0,0,"{'base': np.float64(0.2074101705543697), 'final': np.float64(0.2074101705543697), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,5,4,9,5,7,4,9,1,2,12,5,10,4,12,8,13,9,10
3,23,"[3, 1, 1, 2, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,6,4,7,2,8,2,9,2,5,13,6,13,7,13,8,12,9,13
3,24,"[3, 2, 2, 0, 1]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,3,5,4,6,2,8,3,9,1,5,13,6,12,7,12,8,12,10,13
3,25,"[3, 0, 2, 2, 1]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",6,3,6,4,6,1,8,2,9,2,5,13,5,12,7,11,8,11,11,13
3,26,"[3, 2, 3, 2, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",7,3,5,4,6,0,8,3,9,1,5,13,5,11,7,12,8,10,10,13
3,27,"[2, 2, 0, 0, 1]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",6,3,4,4,5,0,8,4,10,1,5,12,5,10,6,12,7,10,11,13
3,28,"[0, 2, 0, 3, 3]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,3,4,5,6,0,9,4,9,1,4,12,5,9,5,12,7,11,11,13
3,29,"[2, 2, 3, 2, 0]",0.0,5,4,11,4,11,not_applicable,False,0,0,"{'base': np.float64(0.25793087753742816), 'final': np.float64(0.25793087753742816), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,4,4,6,1,10,4,9,0,4,11,5,8,5,13,7,10,10,13
3,30,"[3, 2, 2, 0, 1]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",6,4,4,5,6,0,10,5,8,0,4,12,5,7,5,12,6,10,11,13
3,31,"[3, 1, 3, 1, 1]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': np.float64(0.1978696081563825), 'final': np.float64(0.1978696081563825), 'penalty': 0, 'defense_count': 0, 'defenders': []}",7,4,3,5,6,1,9,5,9,0,4,13,6,7,5,13,7,10,12,13
3,32,"[3, 2, 1, 3, 2]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': np.float64(0.1978696081563825), 'final': np.float64(0.1978696081563825), 'penalty': 0, 'defense_count': 0, 'defenders': []}",8,4,3,6,6,2,8,5,10,0,4,13,6,6,6,13,7,11,12,12
3,33,"[1, 0, 3, 3, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",7,4,2,6,6,1,8,6,10,1,5,13,5,6,6,13,7,12,12,13
3,34,"[1, 2, 2, 0, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",8,4,1,6,5,1,8,7,11,1,5,13,5,5,6,12,7,12,12,13
3,35,"[2, 1, 0, 2, 2]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",8,5,1,7,5,0,8,8,12,1,5,12,6,5,6,12,7,11,12,12
3,36,"[0, 1, 3, 2, 1]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",8,4,0,7,4,0,7,8,11,1,4,12,7,5,6,13,7,10,13,12
3,37,"[2, 2, 1, 0, 2]",0.0,5,4,11,4,11,not_applicable,False,0,0,"{'base': np.float64(0.25793087753742816), 'final': np.float64(0.25793087753742816), 'penalty': 0, 'defense_count': 0, 'defenders': []}",8,3,0,6,3,0,7,7,10,1,4,11,7,4,7,13,6,10,13,11
3,38,"[3, 1, 0, 1, 3]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",7,3,0,7,3,1,7,6,10,0,4,12,8,4,6,13,7,10,13,12
3,39,"[3, 0, 3, 3, 0]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': np.float64(0.1978696081563825), 'final': np.float64(0.1978696081563825), 'penalty': 0, 'defense_count': 0, 'defenders': []}",7,2,0,6,3,2,7,7,10,1,4,13,7,4,6,13,7,11,12,12
3,40,"[4, 2, 2, 2, 2]",0.0,5,4,13,4,13,shot_failed,True,0,0,"{'base': np.float64(0.1978696081563825), 'final': np.float64(0.1978696081563825), 'penalty': 0, 'defense_count': 0, 'defenders': []}",8,2,1,6,2,2,7,8,11,1,4,13,7,3,6,12,7,10,12,11
4,41,"[5, 3, 3, 2, 0]",0.0,9,8,13,8,13,not_applicable,False,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,6,2,6,3,8,2,10,3,5,13,6,13,7,13,8,12,8,13
4,42,"[3, 2, 3, 0, 5]",0.0,6,6,12,6,12,not_applicable,False,0,0,"{'base': np.float64(0.23654018528566523), 'final': np.float64(0.23654018528566523), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,6,1,7,3,8,1,10,2,5,13,6,12,7,13,7,12,8,13
4,43,"[2, 3, 3, 2, 0]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,2,5,1,6,3,9,1,10,3,5,12,6,13,7,13,7,11,8,13
4,44,"[1, 1, 2, 0, 0]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,4,1,6,4,10,1,9,3,6,12,6,13,7,12,6,11,7,13
4,45,"[2, 1, 3, 3, 2]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,2,4,2,6,3,11,1,9,2,6,12,6,13,7,12,6,11,7,13
4,46,"[2, 2, 0, 1, 0]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",2,2,4,3,7,3,11,2,9,1,6,12,6,13,7,12,7,11,7,13
4,47,"[1, 2, 1, 3, 1]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",2,1,3,3,7,2,11,3,9,0,6,12,6,13,8,12,7,12,8,13
4,48,"[2, 3, 2, 0, 3]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,1,3,4,7,1,11,2,9,1,6,11,6,13,8,11,6,12,8,13
4,49,"[2, 5, 0, 3, 1]",0.0,8,6,12,6,12,not_applicable,False,0,0,"{'base': np.float64(0.23654018528566523), 'final': np.float64(0.23654018528566523), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,1,2,4,6,1,12,2,8,1,6,10,6,13,7,11,6,12,9,13
4,50,"[2, 0, 3, 5, 0]",0.0,9,8,13,8,13,not_applicable,False,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,0,3,4,5,1,13,2,8,2,6,9,5,13,7,12,6,12,8,13
4,51,"[2, 0, 2, 1, 0]",0.0,9,7,13,7,13,not_applicable,False,0,0,"{'base': np.float64(0.2074101705543697), 'final': np.float64(0.2074101705543697), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,0,3,3,6,1,13,3,8,3,6,8,4,13,7,11,7,12,7,13
4,52,"[2, 0, 3, 3, 4]",-1.0,9,7,13,7,13,intercepted_shot,True,0,0,"{'base': np.float64(0.2074101705543697), 'final': np.float64(0.2074101705543697), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,0,3,3,6,1,13,3,8,3,6,7,3,13,7,11,7,12,7,13
5,53,"[4, 3, 3, 3, 0]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,5,3,7,2,7,3,9,4,5,13,6,13,7,13,8,13,9,13
6,54,"[2, 3, 1, 3, 3]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,6,2,6,3,7,3,9,2,5,12,6,13,7,13,8,13,9,13
6,55,"[1, 3, 3, 3, 3]",0.0,5,6,12,6,12,not_applicable,False,0,0,"{'base': np.float64(0.23654018528566523), 'final': np.float64(0.23654018528566523), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,3,7,2,6,2,6,3,9,1,6,12,6,13,7,13,8,13,9,13
6,56,"[3, 2, 2, 1, 1]",0.0,5,6,12,6,12,not_applicable,False,0,0,"{'base': np.float64(0.23654018528566523), 'final': np.float64(0.23654018528566523), 'penalty': 0, 'defense_count': 0, 'defenders': []}",2,3,7,1,5,2,6,4,8,1,6,12,6,13,7,12,8,13,10,13
6,57,"[5, 0, 2, 3, 0]",0.0,6,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,3,6,1,4,2,5,4,8,0,6,12,5,13,7,11,8,13,9,13
6,58,"[2, 5, 1, 0, 0]",0.0,9,8,13,8,13,not_applicable,False,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,2,6,2,4,3,5,5,9,0,6,11,5,13,8,11,7,13,8,13
6,59,"[3, 2, 3, 3, 1]",0.0,9,9,13,9,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,3,5,2,4,2,4,5,8,0,6,12,5,12,8,12,7,13,9,13
6,60,"[1, 0, 0, 1, 3]",0.0,9,9,13,9,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,5,1,3,2,4,6,8,1,7,12,4,12,8,12,8,13,9,13
6,61,"[2, 1, 0, 3, 4]",-1.0,9,9,13,9,13,intercepted_shot,True,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,5,1,3,2,4,6,8,1,7,11,5,12,7,12,8,13,9,13
7,62,"[1, 3, 2, 2, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,6,2,6,3,8,2,8,3,5,13,6,13,7,12,8,12,9,13
7,63,"[1, 2, 2, 3, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,7,2,7,3,8,1,9,3,5,13,6,12,7,11,8,13,9,13
7,64,"[2, 0, 1, 3, 0]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,8,2,7,2,9,1,9,2,5,12,6,12,8,11,8,13,9,13
7,65,"[0, 0, 2, 2, 3]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,3,8,3,7,3,8,1,9,1,4,12,5,12,8,10,8,12,9,13
7,66,"[3, 2, 2, 2, 2]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': np.float64(0.1978696081563825), 'final': np.float64(0.1978696081563825), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,8,2,7,2,8,0,9,0,4,13,5,11,8,9,8,11,9,12
7,67,"[1, 2, 1, 3, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,3,8,1,7,1,8,0,10,0,5,13,5,10,9,9,8,12,9,11
7,68,"[2, 0, 2, 1, 0]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,9,1,8,1,9,0,11,0,5,12,4,10,9,8,9,12,8,11
7,69,"[5, 0, 0, 3, 1]",0.0,9,9,11,9,11,not_applicable,False,0,0,"{'base': np.float64(0.2656954111578556), 'final': np.float64(0.2656954111578556), 'penalty': 0, 'defense_count': 0, 'defenders': []}",6,4,9,2,8,2,9,1,11,1,5,12,3,10,8,8,9,13,9,11
7,70,"[0, 2, 2, 0, 2]",0.0,9,9,10,9,10,not_applicable,False,0,0,"{'base': np.float64(0.30238948638704405), 'final': np.float64(0.30238948638704405), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,10,2,8,3,9,0,11,2,4,12,3,9,8,7,8,13,9,10
7,71,"[2, 0, 3, 1, 3]",0.0,9,9,11,9,11,not_applicable,False,0,0,"{'base': np.float64(0.2656954111578556), 'final': np.float64(0.2656954111578556), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,3,10,3,9,3,8,0,11,1,4,11,2,9,8,8,9,13,9,11
7,72,"[0, 0, 3, 0, 0]",0.0,9,8,11,8,11,not_applicable,False,0,0,"{'base': np.float64(0.2705202467546839), 'final': np.float64(0.2705202467546839), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,10,2,8,3,9,0,10,1,3,11,1,9,8,9,8,13,8,11
7,73,"[1, 2, 2, 2, 3]",0.0,9,8,11,8,11,not_applicable,False,0,0,"{'base': np.float64(0.2705202467546839), 'final': np.float64(0.2705202467546839), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,4,9,2,8,2,8,0,10,2,4,11,1,8,8,8,8,12,8,11
7,74,"[1, 0, 3, 2, 3]",0.0,9,8,11,8,11,not_applicable,False,0,0,"{'base': np.float64(0.2705202467546839), 'final': np.float64(0.2705202467546839), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,4,9,3,8,1,9,0,9,2,5,11,0,8,8,9,8,12,8,11
7,75,"[1, 3, 1, 1, 4]",0.0,9,8,11,8,11,shot_failed,True,0,0,"{'base': np.float64(0.2705202467546839), 'final': np.float64(0.2705202467546839), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,4,9,4,8,0,10,0,10,2,6,11,0,9,9,9,9,12,8,11
8,76,"[5, 0, 1, 1, 3]",-1.0,5,5,13,5,13,intercepted_pass,True,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,3,6,3,7,3,8,3,9,3,5,13,6,13,7,13,8,13,9,13
9,77,"[2, 0, 2, 1, 3]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,6,2,6,3,8,4,9,2,5,12,5,13,7,12,8,13,9,13
9,78,"[0, 1, 0, 1, 3]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,4,7,2,7,3,8,5,8,2,4,12,6,13,6,12,8,13,9,13
9,79,"[4, 2, 1, 1, 2]",0.0,5,4,12,4,12,shot_failed,True,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,6,2,7,4,9,5,8,3,4,12,6,13,7,12,8,13,9,12
10,80,"[1, 3, 1, 2, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,6,2,6,3,8,4,9,4,5,13,6,13,7,13,8,12,9,13
10,81,"[1, 2, 3, 3, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,6,1,6,4,8,5,9,3,5,13,6,12,7,13,8,13,9,12
10,82,"[2, 1, 3, 2, 0]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,2,6,2,6,5,8,6,10,3,5,12,7,12,7,13,8,12,9,12
10,83,"[0, 0, 0, 1, 2]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,3,6,1,6,6,9,6,10,2,4,12,6,12,6,13,8,12,9,11
10,84,"[0, 2, 3, 0, 3]",0.0,5,3,12,3,12,not_applicable,False,0,0,"{'base': np.float64(0.2176701143557877), 'final': np.float64(0.2176701143557877), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,4,7,1,7,6,9,7,11,2,3,12,6,11,6,13,7,12,9,12
10,85,"[4, 0, 0, 3, 2]",0.0,5,3,12,3,12,shot_failed,True,0,0,"{'base': np.float64(0.2176701143557877), 'final': np.float64(0.2176701143557877), 'penalty': 0, 'defense_count': 0, 'defenders': []}",2,4,7,2,8,6,8,7,12,2,3,12,5,11,5,13,7,13,9,11
11,86,"[0, 3, 1, 2, 2]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': np.float64(0.1978696081563825), 'final': np.float64(0.1978696081563825), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,5,3,6,3,8,2,9,2,4,13,6,13,7,13,8,12,9,12
11,87,"[0, 1, 0, 0, 1]",0.0,5,3,13,3,13,not_applicable,False,0,0,"{'base': np.float64(0.19091176472502752), 'final': np.float64(0.19091176472502752), 'penalty': 0, 'defense_count': 0, 'defenders': []}",6,2,4,3,5,3,8,3,10,2,3,13,6,13,7,13,7,12,10,12
11,88,"[1, 0, 2, 2, 0]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': np.float64(0.1978696081563825), 'final': np.float64(0.1978696081563825), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,4,2,4,3,9,3,9,2,4,13,5,13,7,13,7,11,9,12
11,89,"[2, 0, 2, 3, 3]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,3,4,1,4,4,10,3,9,3,4,12,4,13,7,12,7,11,9,13
11,90,"[0, 2, 3, 3, 3]",0.0,5,3,12,3,12,not_applicable,False,0,0,"{'base': np.float64(0.2176701143557877), 'final': np.float64(0.2176701143557877), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,5,1,3,4,10,2,10,3,3,12,4,12,7,13,7,12,9,13
