episode,step,action,reward,player_idx,player_row,player_col,ball_row,ball_col,probability,shot,done,score_red,score_blue,p0_row,p0_col,p1_row,p1_col,p2_row,p2_col,p3_row,p3_col,p4_row,p4_col,p5_row,p5_col,p6_row,p6_col,p7_row,p7_col,p8_row,p8_col,p9_row,p9_col
5,26,"[0, 2, 1, 0, 2]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,3,6,4,7,4,8,4,8,3,4,13,6,12,7,13,8,13,9,12
5,27,"[1, 0, 3, 3, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,3,6,3,6,4,9,4,9,3,5,13,5,12,7,13,8,13,9,11
5,28,"[0, 1, 2, 3, 1]",0.0,5,4,13,4,13,,not_applicable,False,0,0,5,2,6,2,5,4,8,4,10,3,4,13,6,12,7,12,8,13,10,11
5,29,"[5, 1, 3, 3, 0]",0.0,6,6,12,6,12,,not_applicable,False,0,0,5,1,7,2,6,4,8,5,9,3,4,13,6,12,7,13,8,13,9,11
5,30,"[3, 3, 1, 1, 3]",0.0,6,6,13,6,13,,not_applicable,False,0,0,5,2,7,1,7,4,9,5,10,3,4,13,6,13,7,13,9,13,9,12
5,31,"[0, 5, 2, 2, 3]",0.0,8,9,13,9,13,,not_applicable,False,0,0,5,3,7,2,7,3,8,5,10,2,3,13,6,13,7,12,9,13,9,12
5,32,"[2, 3, 1, 1, 2]",0.0,8,10,13,10,13,,not_applicable,False,0,0,5,2,7,1,8,3,8,6,9,2,3,12,6,13,8,12,10,13,9,11
5,33,"[3, 2, 1, 2, 0]",0.0,8,10,12,10,12,,not_applicable,False,0,0,4,2,8,1,7,3,8,5,8,2,3,13,6,12,9,12,10,12,8,11
5,34,"[3, 3, 3, 3, 3]",0.0,8,10,13,10,13,,not_applicable,False,0,0,5,2,7,1,7,2,8,4,8,1,3,13,6,13,9,13,10,13,8,12
5,35,"[3, 2, 1, 0, 2]",0.0,8,10,13,10,13,,not_applicable,False,0,0,5,3,6,1,8,2,9,4,9,1,3,13,6,12,9,13,10,13,8,11
5,36,"[0, 1, 3, 4, 1]",0.0,8,10,13,10,13,,shot_failed,True,0,0,5,2,5,1,8,3,10,4,9,0,2,13,7,12,9,13,10,13,9,11
6,37,"[3, 3, 2, 3, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,3,6,4,7,2,7,3,10,3,5,13,6,13,7,12,8,13,9,12
6,38,"[4, 3, 0, 2, 3]",0.0,5,5,13,5,13,,shot_failed,True,0,0,4,2,6,5,8,2,7,2,11,3,5,13,6,13,6,12,8,12,9,13
7,39,"[4, 2, 0, 1, 0]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,2,5,3,7,2,8,2,8,3,5,13,6,12,6,13,8,13,9,13
8,40,"[0, 0, 3, 1, 3]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,3,6,2,7,4,8,4,10,3,4,13,5,13,7,13,8,13,9,13
8,41,"[3, 1, 2, 3, 0]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,4,5,2,7,5,8,5,9,3,4,13,6,13,7,12,8,13,9,13
8,42,"[1, 1, 0, 2, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,3,4,6,2,7,6,9,5,8,3,5,13,7,13,6,12,8,12,8,13
8,43,"[4, 2, 3, 2, 0]",0.0,5,5,13,5,13,,shot_failed,True,0,0,2,4,6,1,6,6,9,6,8,4,5,13,7,12,6,13,8,11,7,13
9,44,"[3, 2, 2, 1, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,6,4,7,2,8,2,9,4,5,13,6,12,7,12,8,13,9,13
9,45,"[5, 0, 0, 1, 3]",0.0,9,9,13,9,13,,not_applicable,False,0,0,4,4,6,5,7,1,8,3,8,4,5,13,5,12,6,12,8,13,9,13
9,46,"[2, 3, 3, 2, 2]",0.0,9,9,12,9,12,,not_applicable,False,0,0,3,4,5,5,6,1,9,3,8,5,5,13,5,12,6,13,8,12,9,12
9,47,"[2, 0, 2, 2, 4]",0.0,9,9,12,9,12,,shot_failed,True,0,0,3,3,5,6,7,1,9,4,8,4,5,13,4,12,6,12,8,11,9,12
10,48,"[1, 0, 0, 0, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,6,2,7,2,8,4,10,3,5,13,6,13,7,13,8,13,9,12
10,49,"[2, 1, 3, 1, 2]",0.0,5,5,12,5,12,,not_applicable,False,0,0,6,4,6,3,7,1,8,3,10,2,5,12,6,13,7,13,9,13,9,11
10,50,"[3, 1, 3, 1, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,6,5,6,4,6,1,9,3,9,2,5,13,6,13,7,13,10,13,8,11
10,51,"[5, 3, 3, 1, 3]",0.0,7,7,13,7,13,,not_applicable,False,0,0,5,5,5,4,7,1,10,3,10,2,5,13,6,13,7,13,11,13,8,12
10,52,"[2, 2, 0, 1, 0]",0.0,7,6,13,6,13,,not_applicable,False,0,0,6,5,5,5,6,1,11,3,10,1,5,12,6,12,6,13,12,13,7,12
10,53,"[3, 3, 3, 3, 0]",0.0,7,6,13,6,13,,not_applicable,False,0,0,6,6,6,5,5,1,12,3,11,1,5,13,6,12,6,13,12,13,7,12
10,54,"[0, 3, 5, 2, 2]",0.0,8,12,12,12,12,,not_applicable,False,0,0,6,7,5,5,5,2,12,2,11,0,4,13,6,12,6,13,12,12,7,11
10,55,"[0, 1, 2, 1, 0]",0.0,8,13,12,13,12,,not_applicable,False,0,0,7,7,4,5,5,1,13,2,12,0,3,13,7,12,6,12,13,12,6,11
10,56,"[0, 3, 1, 5, 0]",0.0,5,2,13,2,13,,not_applicable,False,0,0,7,6,4,4,5,0,14,2,12,1,2,13,7,13,7,12,13,12,5,11
10,57,"[3, 2, 1, 0, 0]",0.0,5,2,13,2,13,,not_applicable,False,0,0,7,7,4,5,4,0,14,3,13,1,2,13,7,13,8,12,12,12,4,11
10,58,"[5, 0, 3, 3, 3]",0.0,9,4,12,4,12,,not_applicable,False,0,0,7,8,3,5,4,1,13,3,12,1,2,13,6,13,8,13,12,13,4,12
10,59,"[2, 2, 0, 3, 2]",0.0,9,4,11,4,11,,not_applicable,False,0,0,6,8,4,5,3,1,12,3,12,0,2,12,6,12,7,13,12,13,4,11
10,60,"[2, 2, 0, 3, 5]",0.0,5,2,11,2,11,,not_applicable,False,0,0,5,8,4,4,2,1,11,3,13,0,2,11,6,11,6,13,12,13,4,11
10,61,"[4, 2, 0, 2, 1]",0.0,5,2,11,2,11,,shot_failed,True,0,0,4,8,4,3,2,0,11,2,12,0,2,11,6,10,5,13,12,12,5,11
11,62,"[3, 3, 2, 1, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,3,5,3,6,3,8,2,9,2,5,13,6,13,7,12,8,13,9,13
11,63,"[0, 2, 0, 2, 3]",0.0,5,4,13,4,13,,not_applicable,False,0,0,3,3,5,4,6,2,8,3,8,2,4,13,6,12,7,12,8,12,9,13
11,64,"[0, 1, 2, 1, 2]",0.0,5,3,13,3,13,,not_applicable,False,0,0,3,4,5,3,7,2,7,3,8,1,3,13,6,12,7,11,9,12,9,13
11,65,"[0, 3, 0, 0, 3]",0.0,5,2,13,2,13,,not_applicable,False,0,0,3,3,5,4,7,1,7,2,9,1,2,13,6,13,6,11,8,12,9,13
11,66,"[1, 3, 3, 1, 0]",0.0,5,3,13,3,13,,not_applicable,False,0,0,2,3,5,3,6,1,6,2,8,1,3,13,6,13,6,12,9,12,8,13
11,67,"[2, 0, 3, 2, 0]",0.0,5,3,12,3,12,,not_applicable,False,0,0,3,3,5,2,7,1,7,2,8,2,3,12,5,13,6,13,9,11,7,13
11,68,"[1, 1, 3, 2, 0]",0.0,5,4,12,4,12,,not_applicable,False,0,0,3,2,4,2,8,1,6,2,8,3,4,12,5,13,6,13,9,10,7,13
11,69,"[4, 3, 3, 0, 3]",0.0,5,4,12,4,12,,shot_failed,True,0,0,3,3,3,2,8,2,6,1,9,3,4,12,5,13,6,13,8,10,7,13
12,70,"[1, 0, 3, 2, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,3,6,2,7,4,8,4,8,3,5,13,6,13,7,13,8,12,9,13
12,71,"[1, 2, 0, 1, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,3,3,5,2,7,3,9,4,9,3,5,13,6,12,6,13,9,12,10,13
12,72,"[2, 1, 2, 1, 0]",0.0,5,5,12,5,12,,not_applicable,False,0,0,2,3,5,3,8,3,8,4,9,2,5,12,7,12,6,12,10,12,9,13
12,73,"[3, 3, 3, 2, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,2,4,5,4,9,3,8,5,10,2,5,13,7,13,6,13,10,11,9,12
12,74,"[5, 1, 3, 0, 0]",0.0,8,9,11,9,11,,not_applicable,False,0,0,2,3,6,4,8,3,8,4,11,2,5,13,8,13,6,13,9,11,8,12
12,75,"[2, 3, 2, 5, 3]",0.0,9,8,12,8,12,,not_applicable,False,0,0,2,4,6,3,8,2,7,4,11,1,5,12,8,13,6,12,9,11,8,12
12,76,"[2, 1, 0, 1, 2]",0.0,9,8,11,8,11,,not_applicable,False,0,0,3,4,7,3,7,2,7,5,10,1,5,11,9,13,5,12,10,11,8,11
12,77,"[1, 1, 1, 2, 3]",0.0,9,8,12,8,12,,not_applicable,False,0,0,2,4,8,3,6,2,8,5,10,0,6,11,10,13,6,12,10,10,8,12
12,78,"[3, 1, 3, 3, 1]",0.0,9,9,12,9,12,,not_applicable,False,0,0,3,4,7,3,7,2,8,4,11,0,6,11,11,13,6,13,10,11,9,12
12,79,"[3, 3, 1, 1, 1]",0.0,9,10,12,10,12,,not_applicable,False,0,0,2,4,7,4,6,2,8,3,12,0,6,12,11,13,7,13,11,11,10,12
12,80,"[3, 3, 0, 2, 4]",0.0,9,10,12,10,12,,shot_failed,True,0,0,3,4,6,4,6,3,9,3,11,0,6,13,11,13,7,13,11,10,10,12
13,81,"[5, 1, 0, 2, 2]",0.0,6,6,13,6,13,,not_applicable,False,0,0,5,4,5,3,6,3,7,3,9,2,5,13,6,13,7,13,8,12,9,12
13,82,"[3, 3, 2, 3, 2]",0.0,6,6,13,6,13,,not_applicable,False,0,0,6,4,5,4,5,3,8,3,9,1,5,13,6,13,7,12,8,13,9,11
13,83,"[3, 3, 3, 1, 3]",0.0,6,6,13,6,13,,not_applicable,False,0,0,6,5,5,5,5,4,8,2,8,1,5,13,6,13,7,13,9,13,9,12
13,84,"[3, 2, 0, 3, 0]",0.0,6,6,12,6,12,,not_applicable,False,0,0,7,5,4,5,6,4,7,2,8,0,5,13,6,12,6,13,9,13,8,12
13,85,"[0, 3, 2, 2, 2]",0.0,6,6,12,6,12,,not_applicable,False,0,0,7,6,4,4,6,3,6,2,9,0,4,13,6,12,6,13,9,12,8,11
13,86,"[3, 4, 0, 2, 2]",0.0,6,6,12,6,12,,shot_failed,True,0,0,6,6,4,3,5,3,6,3,10,0,4,13,6,12,5,13,9,11,8,10
14,87,"[5, 1, 3, 2, 2]",0.0,9,9,12,9,12,,not_applicable,False,0,0,5,2,6,2,7,2,8,4,8,3,5,13,6,13,7,13,8,12,9,12
14,88,"[2, 2, 0, 1, 1]",0.0,9,10,12,10,12,,not_applicable,False,0,0,5,1,6,3,7,3,7,4,9,3,5,12,6,12,6,13,8,12,10,12
14,89,"[0, 2, 0, 0, 4]",0.0,9,10,12,10,12,,shot_failed,True,0,0,4,1,5,3,6,3,6,4,9,2,4,12,6,11,5,13,7,12,10,12
15,90,"[5, 2, 1, 3, 0]",0.0,7,7,13,7,13,,not_applicable,False,0,0,4,3,6,2,7,2,8,4,9,4,5,13,6,12,7,13,8,13,9,13
15,91,"[3, 1, 3, 2, 1]",0.0,7,7,13,7,13,,not_applicable,False,0,0,5,3,6,3,7,1,7,4,9,5,5,13,7,12,7,13,8,12,10,13
15,92,"[1, 2, 5, 2, 2]",0.0,8,8,11,8,11,,not_applicable,False,0,0,4,3,6,4,7,2,7,3,9,4,6,13,7,11,7,13,8,11,10,12
15,93,"[1, 0, 3, 1, 1]",0.0,8,9,11,9,11,,not_applicable,False,0,0,5,3,7,4,7,1,6,3,9,3,6,13,6,11,7,13,9,11,11,12
15,94,"[3, 3, 0, 5, 1]",0.0,9,12,12,12,12,,not_applicable,False,0,0,5,2,7,5,7,2,6,2,10,3,6,13,6,12,7,13,9,11,12,12
15,95,"[1, 2, 2, 1, 3]",0.0,9,12,13,12,13,,not_applicable,False,0,0,5,1,7,6,7,1,6,3,10,4,6,13,6,11,7,12,10,11,12,13
15,96,"[3, 3, 3, 2, 2]",0.0,9,12,12,12,12,,not_applicable,False,0,0,6,1,8,6,8,1,6,4,10,3,6,13,6,12,7,13,10,10,12,12
15,97,"[2, 0, 0, 2, 1]",0.0,9,13,12,13,12,,not_applicable,False,0,0,5,1,7,6,8,2,6,5,10,2,6,13,5,12,7,13,10,9,13,12
15,98,"[2, 2, 2, 3, 3]",0.0,9,13,13,13,13,,not_applicable,False,0,0,5,0,7,7,8,1,7,5,11,2,6,12,5,11,7,12,10,10,13,13
15,99,"[2, 2, 3, 0, 5]",0.0,8,9,10,9,10,,not_applicable,False,0,0,4,0,6,7,8,2,8,5,11,1,6,11,5,10,7,13,9,10,13,13
15,100,"[3, 3, 2, 3, 3]",0.0,8,9,11,9,11,,not_applicable,False,0,0,4,1,5,7,9,2,8,4,12,1,6,12,5,11,7,12,9,11,13,13
15,101,"[3, 0, 3, 4, 2]",0.0,8,9,11,9,11,,shot_failed,True,0,0,5,1,5,6,8,2,8,5,11,1,6,13,4,11,7,13,9,11,13,12
16,102,"[2, 1, 2, 1, 3]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,2,5,3,6,3,8,4,8,3,5,12,6,13,7,12,8,13,9,13
16,103,"[4, 3, 1, 1, 3]",0.0,5,5,12,5,12,,shot_failed,True,0,0,5,1,5,4,7,3,7,4,8,4,5,12,6,13,8,12,8,13,9,13
17,104,"[3, 0, 1, 1, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,3,6,2,7,4,8,2,9,4,5,13,6,13,7,13,8,13,9,13
17,105,"[0, 1, 1, 3, 3]",0.0,5,4,13,4,13,,not_applicable,False,0,0,3,3,6,3,8,4,8,1,9,5,4,13,6,13,7,13,8,13,9,13
17,106,"[3, 0, 3, 3, 2]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,3,5,3,8,3,7,1,9,4,4,13,5,13,7,13,8,13,9,12
17,107,"[3, 2, 1, 0, 1]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,2,4,3,8,2,8,1,8,4,4,13,5,12,7,13,8,13,10,12
17,108,"[2, 0, 3, 2, 1]",0.0,5,4,12,4,12,,not_applicable,False,0,0,5,2,4,2,9,2,7,1,7,4,4,12,5,12,7,13,8,12,11,12
17,109,"[2, 1, 2, 2, 0]",0.0,5,4,11,4,11,,not_applicable,False,0,0,5,1,3,2,9,1,6,1,7,5,4,11,6,12,7,12,8,11,10,12
17,110,"[0, 2, 2, 2, 3]",0.0,5,3,11,3,11,,not_applicable,False,0,0,5,0,2,2,10,1,6,2,7,4,3,11,6,11,7,11,8,10,10,13
17,111,"[2, 3, 0, 3, 2]",0.0,5,3,10,3,10,,not_applicable,False,0,0,5,1,1,2,11,1,7,2,7,5,3,10,6,12,6,11,8,11,10,12
17,112,"[3, 2, 2, 1, 0]",0.0,5,3,11,3,11,,not_applicable,False,0,0,4,1,0,2,11,2,7,1,8,5,3,11,6,12,6,10,9,11,9,12
17,113,"[5, 1, 1, 0, 2]",0.0,9,9,11,9,11,,not_applicable,False,0,0,5,1,0,1,12,2,6,1,8,6,3,11,7,12,7,10,8,11,9,11
17,114,"[3, 2, 0, 2, 0]",0.0,9,8,11,8,11,,not_applicable,False,0,0,5,2,0,2,12,3,6,2,8,7,3,12,7,11,6,10,8,10,8,11
17,115,"[2, 1, 0, 0, 2]",0.0,9,8,10,8,10,,not_applicable,False,0,0,5,3,1,2,12,4,7,2,9,7,3,11,7,11,5,10,7,10,8,10
17,116,"[1, 2, 3, 0, 3]",0.0,9,8,11,8,11,,not_applicable,False,0,0,4,3,0,2,12,5,8,2,9,6,4,11,7,11,5,11,6,10,8,11
17,117,"[2, 0, 2, 2, 5]",0.0,5,4,10,4,10,,not_applicable,False,0,0,4,2,1,2,13,5,7,2,8,6,4,10,6,11,5,10,6,9,8,11
17,118,"[0, 3, 3, 1, 0]",0.0,5,3,10,3,10,,not_applicable,False,0,0,4,1,1,1,12,5,7,1,8,5,3,10,6,12,5,11,7,9,7,11
17,119,"[5, 0, 3, 0, 1]",0.0,9,8,11,8,11,,not_applicable,False,0,0,4,0,0,1,12,4,7,2,8,6,3,10,5,12,5,11,6,9,8,11
17,120,"[1, 1, 0, 2, 4]",0.8100000023841858,9,8,11,8,11,,shot_successful,True,3,0,4,1,0,0,12,3,8,2,7,6,4,10,6,12,4,11,6,8,8,11
18,121,"[2, 3, 0, 2, 3]",0.0,5,5,12,5,12,,not_applicable,False,0,0,4,3,6,2,7,4,8,2,8,3,5,12,6,13,7,13,8,12,9,13
18,122,"[0, 2, 3, 0, 2]",0.0,5,4,12,4,12,,not_applicable,False,0,0,4,2,5,2,8,4,7,2,8,2,4,12,6,12,7,13,7,12,9,12
18,123,"[4, 3, 3, 0, 3]",0.6899999976158142,5,4,12,4,12,,shot_successful,True,3,0,4,1,4,2,8,5,6,2,9,2,4,12,6,13,7,13,6,12,9,13
19,124,"[0, 2, 1, 2, 2]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,3,5,3,7,2,8,2,10,3,4,13,6,12,7,13,8,12,9,12
19,125,"[5, 1, 2, 0, 1]",0.0,7,7,13,7,13,,not_applicable,False,0,0,4,4,6,3,6,2,9,2,9,3,4,13,7,12,7,13,8,12,10,12
19,126,"[0, 2, 4, 1, 0]",0.0,7,7,13,7,13,,shot_failed,True,0,0,5,4,6,4,6,3,9,1,8,3,3,13,7,11,7,13,9,12,10,12
20,127,"[1, 3, 2, 3, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,6,4,6,3,7,3,9,4,5,13,6,13,7,12,8,13,10,13
20,128,"[1, 1, 0, 0, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,4,5,4,5,3,7,4,10,4,5,13,7,13,6,12,8,13,11,13
20,129,"[0, 3, 0, 1, 2]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,5,6,4,6,3,7,3,9,4,4,13,7,13,5,12,9,13,11,12
20,130,"[1, 2, 3, 2, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,5,6,5,6,4,7,4,9,3,5,13,7,12,5,12,9,12,11,11
20,131,"[2, 0, 2, 2, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,5,5,5,6,5,7,5,9,2,5,13,6,12,5,11,9,11,11,10
20,132,"[3, 1, 2, 2, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,3,5,5,4,6,6,6,5,8,2,5,13,7,12,5,10,9,10,12,10
20,133,"[5, 2, 3, 1, 1]",0.0,7,5,11,5,11,,not_applicable,False,0,0,3,6,5,5,7,6,6,4,7,2,5,13,7,11,5,11,10,10,13,10
20,134,"[0, 0, 5, 2, 0]",0.0,9,12,10,12,10,,not_applicable,False,0,0,3,7,5,4,6,6,7,4,7,3,4,13,6,11,5,11,10,9,12,10
20,135,"[2, 1, 1, 0, 1]",0.0,9,13,10,13,10,,not_applicable,False,0,0,3,8,5,5,6,5,6,4,6,3,4,12,7,11,6,11,9,9,13,10
20,136,"[1, 1, 2, 1, 3]",0.0,9,13,11,13,11,,not_applicable,False,0,0,3,7,5,6,7,5,5,4,6,2,5,12,8,11,6,10,10,9,13,11
20,137,"[3, 1, 0, 2, 4]",0.0,9,13,11,13,11,,shot_failed,True,0,0,4,7,5,5,6,5,6,4,6,1,5,13,9,11,5,10,10,8,13,11
21,138,"[5, 0, 3, 1, 1]",0.0,8,8,13,8,13,,not_applicable,False,0,0,5,4,6,4,7,4,8,2,9,2,5,13,6,13,7,13,8,13,10,13
21,139,"[2, 0, 2, 2, 0]",0.0,8,8,12,8,12,,not_applicable,False,0,0,5,3,6,5,7,5,8,1,9,3,5,12,5,13,7,12,8,12,9,13
21,140,"[3, 3, 1, 3, 1]",0.0,8,8,13,8,13,,not_applicable,False,0,0,4,3,5,5,8,5,7,1,9,2,5,12,5,13,7,12,8,13,10,13
21,141,"[2, 1, 2, 3, 0]",0.0,8,8,13,8,13,,not_applicable,False,0,0,3,3,5,6,9,5,8,1,10,2,5,11,6,13,7,11,8,13,9,13
21,142,"[0, 1, 2, 5, 0]",0.0,5,4,11,4,11,,not_applicable,False,0,0,3,2,4,6,10,5,8,0,9,2,4,11,7,13,7,10,8,13,9,13
21,143,"[4, 0, 1, 2, 1]",0.7799999713897705,5,4,11,4,11,,shot_successful,True,3,0,3,3,4,7,10,6,9,0,9,1,4,11,6,13,8,10,8,12,10,13
22,144,"[5, 2, 0, 2, 3]",0.0,6,6,12,6,12,,not_applicable,False,0,0,4,3,6,4,6,3,8,4,9,2,5,13,6,12,6,13,8,12,9,13
22,145,"[0, 5, 0, 0, 3]",0.0,9,9,13,9,13,,not_applicable,False,0,0,3,3,6,5,6,2,8,3,9,1,4,13,6,12,5,13,7,12,9,13
22,146,"[0, 2, 3, 2, 0]",0.0,9,8,13,8,13,,not_applicable,False,0,0,4,3,6,6,7,2,8,2,8,1,3,13,6,11,5,13,7,11,8,13
22,147,"[3, 2, 3, 2, 2]",0.0,9,8,12,8,12,,not_applicable,False,0,0,4,2,7,6,7,3,7,2,9,1,3,13,6,10,5,13,7,10,8,12
22,148,"[3, 1, 2, 1, 4]",0.7200000286102295,9,8,12,8,12,,shot_successful,True,3,0,4,1,7,7,8,3,8,2,10,1,3,13,6,10,5,12,8,10,8,12
23,149,"[4, 2, 0, 0, 3]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,2,5,3,7,4,8,2,9,2,5,13,6,12,6,13,7,13,9,13
24,150,"[2, 3, 3, 3, 2]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,4,5,3,7,4,8,2,10,3,5,12,6,13,7,13,8,13,9,12
24,151,"[4, 3, 2, 2, 2]",0.0,5,5,12,5,12,,shot_failed,True,0,0,6,4,5,4,8,4,7,2,10,2,5,12,6,13,7,12,8,12,9,11
25,152,"[2, 0, 2, 1, 2]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,4,6,4,6,3,8,2,9,2,5,12,5,13,7,12,8,13,9,12
25,153,"[3, 1, 3, 1, 3]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,3,5,4,6,4,7,2,9,1,5,12,6,13,7,13,9,13,9,12
25,154,"[0, 2, 1, 2, 0]",0.0,5,4,12,4,12,,not_applicable,False,0,0,5,2,5,3,6,3,6,2,8,1,4,12,6,12,8,13,9,13,8,12
25,155,"[2, 0, 1, 3, 2]",0.0,5,4,11,4,11,,not_applicable,False,0,0,4,2,4,3,6,4,6,3,8,0,4,11,5,12,8,13,9,13,8,11
