episode,step,action,reward,player_idx,player_row,player_col,ball_row,ball_col,probability,shot,done,score_red,score_blue,p0_row,p0_col,p1_row,p1_col,p2_row,p2_col,p3_row,p3_col,p4_row,p4_col,p5_row,p5_col,p6_row,p6_col,p7_row,p7_col,p8_row,p8_col,p9_row,p9_col
7,33,"[0, 3, 1, 2, 3]",0.0,7,6,13,6,13,,not_applicable,False,0,0,7,7,6,3,9,3,9,4,12,4,3,12,5,13,6,13,7,12,10,13
7,34,"[2, 3, 5, 0, 3]",0.0,6,5,13,5,13,,not_applicable,False,0,0,8,7,6,2,8,3,9,3,13,4,3,11,5,13,6,13,6,12,10,13
7,35,"[1, 0, 0, 0, 0]",0.0,6,4,13,4,13,,not_applicable,False,0,0,7,7,6,3,8,2,8,3,13,5,4,11,4,13,5,13,5,12,9,13
7,36,"[3, 5, 3, 3, 1]",0.0,5,4,12,4,12,,not_applicable,False,0,0,7,8,6,4,8,1,8,4,13,4,4,12,4,13,5,13,5,12,10,13
7,37,"[1, 2, 3, 3, 3]",0.0,5,4,12,4,12,,not_applicable,False,0,0,8,8,6,5,7,1,8,3,14,4,4,12,4,13,5,13,5,12,10,13
7,38,"[4, 2, 1, 3, 0]",0.0,5,4,12,4,12,,shot_failed,True,0,0,8,7,7,5,7,2,7,3,14,3,4,12,4,13,6,13,5,13,9,13
8,39,"[3, 1, 1, 1, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,2,5,3,7,4,8,2,8,3,5,13,6,13,7,13,8,13,9,13
8,40,"[1, 1, 2, 1, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,6,2,6,3,7,3,8,1,8,2,5,13,6,13,7,12,8,13,9,13
8,41,"[4, 1, 0, 2, 1]",0.0,5,5,13,5,13,,shot_failed,True,0,0,6,1,6,4,7,4,8,0,7,2,5,13,7,13,6,12,8,12,10,13
9,42,"[3, 1, 2, 3, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,2,6,2,6,3,8,4,8,3,5,13,6,13,7,12,8,13,10,13
9,43,"[1, 1, 3, 0, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,3,7,2,7,3,9,4,8,2,5,13,7,13,7,12,8,13,11,13
9,44,"[1, 1, 0, 2, 0]",0.0,5,6,13,6,13,,not_applicable,False,0,0,5,2,6,2,6,3,8,4,7,2,6,13,7,13,6,12,8,12,10,13
9,45,"[0, 0, 3, 1, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,3,6,1,6,4,8,3,7,3,5,13,6,13,6,12,9,12,10,13
9,46,"[5, 3, 3, 3, 2]",0.0,6,6,13,6,13,,not_applicable,False,0,0,5,4,6,2,6,3,8,2,7,2,5,13,6,13,6,12,9,13,10,12
9,47,"[0, 2, 3, 2, 0]",0.0,6,6,13,6,13,,not_applicable,False,0,0,5,5,5,2,5,3,8,3,7,1,4,13,6,13,6,12,9,12,10,12
9,48,"[1, 2, 1, 1, 3]",0.0,6,6,13,6,13,,not_applicable,False,0,0,6,5,5,1,4,3,8,2,6,1,5,13,6,13,7,12,9,12,10,13
9,49,"[2, 5, 3, 2, 1]",0.0,7,7,13,7,13,,not_applicable,False,0,0,6,6,4,1,4,2,9,2,5,1,5,12,6,13,7,13,9,11,11,13
9,50,"[1, 1, 3, 3, 1]",0.0,7,7,13,7,13,,not_applicable,False,0,0,7,6,3,1,4,1,9,3,5,0,6,12,6,13,7,13,9,12,12,13
9,51,"[3, 1, 3, 3, 0]",0.0,7,7,13,7,13,,not_applicable,False,0,0,7,5,3,0,4,0,10,3,6,0,6,12,6,13,7,13,9,13,11,13
9,52,"[1, 0, 3, 1, 1]",0.0,7,7,13,7,13,,not_applicable,False,0,0,7,6,2,0,5,0,10,4,6,1,7,12,5,13,7,13,10,13,12,13
9,53,"[0, 1, 0, 2, 1]",0.0,7,7,13,7,13,,not_applicable,False,0,0,6,6,2,1,5,1,9,4,7,1,6,12,6,13,7,13,10,12,13,13
9,54,"[0, 1, 2, 3, 0]",0.0,7,7,12,7,12,,not_applicable,False,0,0,5,6,1,1,5,0,8,4,7,2,5,12,6,13,7,12,10,13,12,13
9,55,"[2, 0, 3, 3, 3]",0.0,7,7,13,7,13,,not_applicable,False,0,0,5,5,2,1,6,0,8,3,7,1,5,11,5,13,7,13,10,13,12,13
9,56,"[2, 2, 1, 1, 2]",0.0,7,8,13,8,13,,not_applicable,False,0,0,4,5,2,0,5,0,7,3,7,2,5,10,5,12,8,13,11,13,12,12
9,57,"[1, 3, 5, 3, 2]",0.0,9,12,11,12,11,,not_applicable,False,0,0,4,6,1,0,6,0,7,4,7,1,6,10,5,13,8,13,11,13,12,11
9,58,"[1, 0, 0, 0, 1]",0.0,9,13,11,13,11,,not_applicable,False,0,0,5,6,1,1,6,1,6,4,8,1,7,10,4,13,7,13,10,13,13,11
9,59,"[2, 3, 0, 3, 2]",0.0,9,13,10,13,10,,not_applicable,False,0,0,5,7,2,1,6,2,7,4,7,1,7,9,4,13,6,13,10,13,13,10
9,60,"[3, 2, 3, 2, 4]",0.75,9,13,10,13,10,,shot_successful,True,3,0,4,7,2,0,5,2,6,4,6,1,7,10,4,12,6,13,10,12,13,10
10,61,"[3, 3, 3, 2, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,5,3,7,2,7,3,9,4,5,13,6,13,7,13,8,12,9,13
10,62,"[5, 1, 1, 1, 2]",0.0,8,9,12,9,12,,not_applicable,False,0,0,5,5,5,4,6,2,8,3,8,4,5,13,6,13,8,13,9,12,9,13
10,63,"[1, 2, 2, 4, 0]",0.0,8,9,12,9,12,,shot_failed,True,0,0,5,6,5,5,6,1,9,3,8,5,5,13,6,12,8,12,9,12,8,13
11,64,"[5, 2, 3, 2, 3]",0.0,6,6,12,6,12,,not_applicable,False,0,0,5,2,6,2,7,2,7,3,9,4,5,13,6,12,7,13,8,12,9,13
11,65,"[0, 3, 1, 3, 0]",0.0,6,6,13,6,13,,not_applicable,False,0,0,5,1,6,1,6,2,7,2,8,4,4,13,6,13,8,13,8,12,9,13
11,66,"[0, 2, 2, 0, 3]",0.0,6,6,12,6,12,,not_applicable,False,0,0,5,0,7,1,6,1,6,2,7,4,3,13,6,12,8,13,7,12,9,13
11,67,"[3, 1, 1, 3, 0]",0.0,6,6,12,6,12,,not_applicable,False,0,0,6,0,7,2,7,1,6,3,8,4,3,13,6,12,8,13,7,13,9,13
11,68,"[2, 1, 3, 0, 2]",0.0,6,7,12,7,12,,not_applicable,False,0,0,5,0,7,3,7,2,6,2,7,4,3,12,7,12,8,13,6,13,9,12
11,69,"[2, 2, 1, 2, 2]",0.0,6,7,11,7,11,,not_applicable,False,0,0,6,0,8,3,7,3,6,3,6,4,3,11,7,11,9,13,6,12,9,11
11,70,"[3, 2, 0, 3, 2]",0.0,6,7,10,7,10,,not_applicable,False,0,0,5,0,8,2,7,2,5,3,5,4,3,12,7,10,8,13,6,13,9,10
11,71,"[2, 4, 3, 1, 3]",0.0,6,7,10,7,10,,shot_failed,True,0,0,6,0,8,1,6,2,5,2,5,3,3,11,7,10,8,13,7,13,9,11
12,72,"[0, 2, 1, 1, 0]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,3,6,4,7,4,8,4,9,2,4,13,6,12,7,13,8,13,9,13
12,73,"[2, 0, 2, 2, 3]",0.0,5,4,12,4,12,,not_applicable,False,0,0,5,3,6,3,7,5,7,4,9,3,4,12,5,12,7,12,8,12,9,13
12,74,"[3, 2, 3, 2, 3]",0.0,5,4,13,4,13,,not_applicable,False,0,0,5,2,6,4,8,5,7,5,10,3,4,13,5,11,7,13,8,11,9,13
12,75,"[5, 1, 3, 2, 2]",0.0,9,9,12,9,12,,not_applicable,False,0,0,6,2,7,4,9,5,6,5,11,3,4,13,6,11,7,13,8,10,9,12
12,76,"[2, 0, 2, 2, 5]",0.0,8,8,9,8,9,,not_applicable,False,0,0,6,3,7,5,9,6,5,5,11,2,4,12,5,11,7,12,8,9,9,12
12,77,"[1, 1, 1, 1, 0]",0.0,8,9,9,9,9,,not_applicable,False,0,0,6,2,7,6,9,7,5,6,12,2,5,12,6,11,8,12,9,9,9,12
12,78,"[1, 3, 2, 5, 0]",0.0,5,6,12,6,12,,not_applicable,False,0,0,6,1,7,5,8,7,4,6,13,2,6,12,6,11,8,11,9,9,8,12
12,79,"[0, 3, 3, 1, 3]",0.0,5,5,12,5,12,,not_applicable,False,0,0,6,0,7,6,7,7,4,5,14,2,5,12,6,12,8,11,10,9,8,13
12,80,"[2, 2, 1, 3, 0]",0.0,5,5,11,5,11,,not_applicable,False,0,0,5,0,8,6,8,7,5,5,14,1,5,11,6,11,9,11,10,10,7,13
12,81,"[5, 2, 3, 0, 3]",0.0,8,9,10,9,10,,not_applicable,False,0,0,5,1,8,5,9,7,5,6,14,0,5,11,6,10,9,12,9,10,7,13
12,82,"[3, 2, 0, 2, 0]",0.0,8,9,9,9,9,,not_applicable,False,0,0,5,2,8,4,10,7,6,6,13,0,5,12,6,9,8,12,9,9,6,13
12,83,"[1, 3, 1, 1, 1]",0.0,8,10,9,10,9,,not_applicable,False,0,0,6,2,9,4,11,7,5,6,14,0,6,12,6,10,9,12,10,9,7,13
12,84,"[3, 3, 1, 3, 0]",0.0,8,10,10,10,10,,not_applicable,False,0,0,5,2,9,3,10,7,5,7,13,0,6,13,6,11,10,12,10,10,7,13
12,85,"[0, 2, 0, 3, 3]",0.0,8,10,11,10,11,,not_applicable,False,0,0,5,1,9,4,10,8,6,7,14,0,5,13,6,10,9,12,10,11,7,13
12,86,"[1, 3, 3, 4, 2]",0.0,8,10,11,10,11,,shot_failed,True,0,0,5,0,10,4,10,7,6,8,13,0,6,13,6,11,9,13,10,11,7,12
13,87,"[5, 0, 1, 0, 1]",0.0,6,6,13,6,13,,not_applicable,False,0,0,4,3,5,3,7,4,7,3,9,2,5,13,6,13,7,13,8,13,10,13
13,88,"[3, 1, 0, 0, 2]",0.0,6,6,13,6,13,,not_applicable,False,0,0,4,2,4,3,8,4,6,3,8,2,5,13,6,13,7,13,8,13,10,12
13,89,"[1, 1, 2, 2, 0]",0.0,6,6,13,6,13,,not_applicable,False,0,0,4,1,4,2,8,3,6,4,7,2,5,13,6,13,7,12,8,12,9,12
13,90,"[3, 4, 3, 3, 1]",0.0,6,6,13,6,13,,shot_failed,True,0,0,5,1,4,3,8,4,5,4,7,1,5,13,6,13,7,13,8,13,10,12
14,91,"[1, 2, 3, 1, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,2,5,3,7,4,8,4,10,3,5,13,6,12,7,13,8,13,9,13
14,92,"[5, 3, 2, 1, 1]",0.0,8,8,13,8,13,,not_applicable,False,0,0,4,2,4,3,6,4,8,5,10,4,5,13,6,13,7,12,8,13,10,13
14,93,"[3, 3, 3, 5, 1]",0.0,7,7,13,7,13,,not_applicable,False,0,0,4,1,4,2,6,3,9,5,10,3,5,13,6,13,7,13,8,13,11,13
14,94,"[3, 3, 4, 1, 0]",0.0,7,7,13,7,13,,shot_failed,True,0,0,3,1,3,2,6,4,8,5,10,4,5,13,6,13,7,13,9,13,10,13
15,95,"[3, 2, 3, 0, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,6,4,7,4,7,3,10,3,5,13,6,12,7,13,8,13,10,13
15,96,"[0, 2, 2, 1, 3]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,4,5,4,8,4,8,3,9,3,4,13,6,11,7,12,9,13,10,13
15,97,"[1, 2, 1, 2, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,3,5,3,9,4,8,2,9,2,5,13,6,10,8,12,9,12,10,12
15,98,"[1, 0, 2, 3, 0]",0.0,5,6,13,6,13,,not_applicable,False,0,0,3,3,5,2,10,4,8,3,9,3,6,13,5,10,8,11,9,13,9,12
15,99,"[1, 2, 2, 0, 2]",0.0,5,7,13,7,13,,not_applicable,False,0,0,3,2,5,1,10,5,8,2,9,4,7,13,5,9,8,10,8,13,9,11
15,100,"[5, 0, 3, 2, 3]",0.0,9,9,12,9,12,,not_applicable,False,0,0,4,2,6,1,9,5,7,2,8,4,7,13,4,9,8,11,8,12,9,12
15,101,"[1, 0, 0, 0, 3]",0.0,9,9,13,9,13,,not_applicable,False,0,0,3,2,6,0,8,5,7,3,7,4,8,13,3,9,7,11,7,12,9,13
15,102,"[2, 1, 3, 1, 1]",0.0,9,10,13,10,13,,not_applicable,False,0,0,4,2,5,0,9,5,6,3,7,3,8,12,4,9,7,11,7,12,10,13
15,103,"[0, 1, 1, 0, 4]",0.0,9,10,13,10,13,,shot_failed,True,0,0,5,2,4,0,10,5,6,4,7,2,8,12,5,9,8,11,6,12,10,13
16,104,"[1, 0, 0, 0, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,6,2,7,2,8,4,8,3,5,13,6,13,7,13,8,13,9,13
16,105,"[1, 0, 0, 2, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,3,6,3,6,2,9,4,7,3,5,13,6,13,7,13,8,12,8,13
16,106,"[5, 1, 0, 0, 1]",0.0,6,6,13,6,13,,not_applicable,False,0,0,4,3,6,4,5,2,10,4,7,2,5,13,6,13,7,13,7,12,9,13
16,107,"[0, 0, 3, 0, 3]",0.0,6,5,13,5,13,,not_applicable,False,0,0,4,4,6,5,6,2,10,5,8,2,4,13,5,13,7,13,6,12,9,13
16,108,"[1, 1, 3, 1, 0]",0.0,6,6,13,6,13,,not_applicable,False,0,0,3,4,5,5,6,3,10,4,7,2,4,13,6,13,7,13,7,12,8,13
16,109,"[1, 1, 0, 3, 3]",0.0,6,6,13,6,13,,not_applicable,False,0,0,3,3,4,5,7,3,10,3,6,2,5,13,6,13,7,13,7,12,8,13
16,110,"[3, 0, 3, 0, 0]",0.0,6,6,13,6,13,,not_applicable,False,0,0,2,3,4,6,6,3,11,3,7,2,5,13,6,13,7,13,6,12,8,13
16,111,"[0, 1, 1, 0, 1]",0.0,6,6,13,6,13,,not_applicable,False,0,0,2,4,4,7,5,3,11,2,8,2,4,13,6,13,7,13,5,12,9,13
16,112,"[1, 5, 1, 1, 0]",0.0,9,9,13,9,13,,not_applicable,False,0,0,2,3,4,8,5,4,10,2,8,3,5,13,6,13,8,13,6,12,9,13
16,113,"[0, 2, 0, 3, 1]",0.0,9,10,13,10,13,,not_applicable,False,0,0,1,3,4,7,5,3,11,2,7,3,4,13,6,13,7,13,6,12,10,13
16,114,"[2, 2, 1, 0, 4]",0.6000000238418579,9,10,13,10,13,,shot_successful,True,3,0,1,4,4,6,6,3,11,1,8,3,4,12,6,13,8,13,5,12,10,13
17,115,"[4, 3, 0, 1, 3]",0.0,5,5,13,5,13,,shot_failed,True,0,0,4,3,5,3,7,4,8,4,9,4,5,13,6,13,7,13,8,13,9,13
18,116,"[3, 3, 2, 1, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,6,2,7,4,8,4,10,3,5,13,6,13,7,12,8,13,10,13
18,117,"[1, 2, 0, 2, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,4,5,2,7,5,8,3,9,3,5,13,6,12,7,12,8,12,9,13
18,118,"[4, 1, 1, 2, 2]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,4,5,3,7,6,8,4,9,2,5,13,6,12,7,12,8,11,9,12
19,119,"[1, 3, 2, 0, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,2,5,3,7,2,8,4,10,3,5,13,6,13,7,12,7,13,9,13
19,120,"[5, 1, 0, 3, 1]",0.0,7,6,12,6,12,,not_applicable,False,0,0,6,2,4,3,8,2,8,3,11,3,5,13,6,13,6,12,7,13,10,13
19,121,"[3, 1, 1, 0, 3]",0.0,7,7,12,7,12,,not_applicable,False,0,0,6,1,4,2,7,2,7,3,12,3,5,13,6,13,7,12,7,13,10,13
19,122,"[3, 3, 4, 3, 3]",0.7200000286102295,7,7,12,7,12,,shot_successful,True,3,0,6,0,4,3,7,1,7,2,12,2,5,13,6,13,7,12,7,13,10,13
20,123,"[0, 0, 0, 2, 0]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,3,6,4,7,4,8,2,9,2,4,13,5,13,6,13,8,12,8,13
20,124,"[5, 1, 2, 2, 0]",0.0,8,8,11,8,11,,not_applicable,False,0,0,5,3,6,5,7,5,7,2,9,1,4,13,5,13,6,12,8,11,7,13
20,125,"[2, 1, 3, 4, 1]",0.0,8,8,11,8,11,,shot_failed,True,0,0,5,4,5,5,7,4,6,2,10,1,4,12,6,13,6,12,8,11,8,13
21,126,"[5, 0, 3, 1, 0]",0.0,8,8,13,8,13,,not_applicable,False,0,0,5,2,5,3,7,2,8,2,8,3,5,13,6,13,7,13,8,13,9,13
21,127,"[0, 2, 1, 0, 1]",0.0,8,8,13,8,13,,not_applicable,False,0,0,5,1,5,4,7,3,7,2,8,2,4,13,6,12,7,13,8,13,10,13
21,128,"[2, 1, 0, 1, 2]",0.0,8,9,13,9,13,,not_applicable,False,0,0,5,0,4,4,6,3,6,2,9,2,4,12,7,12,6,13,9,13,10,12
21,129,"[0, 3, 0, 0, 0]",0.0,8,8,13,8,13,,not_applicable,False,0,0,6,0,4,5,5,3,5,2,9,3,3,12,7,13,5,13,8,13,9,12
21,130,"[1, 1, 0, 1, 2]",0.0,8,9,13,9,13,,not_applicable,False,0,0,6,1,4,4,4,3,5,1,9,2,4,12,7,13,4,13,9,13,9,11
21,131,"[0, 3, 1, 3, 0]",0.0,8,9,13,9,13,,not_applicable,False,0,0,6,2,4,5,4,2,5,0,8,2,3,12,7,13,5,13,9,13,8,11
21,132,"[0, 2, 3, 1, 1]",0.0,8,10,13,10,13,,not_applicable,False,0,0,5,2,4,4,4,3,6,0,7,2,2,12,7,12,5,13,10,13,9,11
21,133,"[2, 0, 1, 0, 2]",0.0,8,9,13,9,13,,not_applicable,False,0,0,5,3,4,5,4,4,6,1,7,3,2,11,6,12,6,13,9,13,9,10
21,134,"[3, 1, 0, 3, 3]",0.0,8,9,13,9,13,,not_applicable,False,0,0,5,4,3,5,4,3,5,1,8,3,2,12,7,12,5,13,9,13,9,11
21,135,"[0, 0, 3, 1, 1]",0.0,8,10,13,10,13,,not_applicable,False,0,0,5,3,3,4,4,4,5,0,8,2,1,12,6,12,5,13,10,13,10,11
21,136,"[3, 0, 3, 0, 0]",0.0,8,9,13,9,13,,not_applicable,False,0,0,6,3,2,4,4,3,6,0,9,2,1,13,5,12,5,13,9,13,9,11
21,137,"[2, 1, 2, 4, 2]",0.0,8,9,13,9,13,,shot_failed,True,0,0,5,3,2,5,3,3,6,1,8,2,1,12,6,12,5,12,9,13,9,10
22,138,"[3, 1, 1, 0, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,2,6,2,6,3,8,2,10,3,5,13,6,13,7,13,8,13,9,12
22,139,"[0, 1, 2, 1, 0]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,2,5,2,5,3,7,2,10,4,4,13,6,13,7,12,9,13,8,12
22,140,"[0, 1, 3, 2, 2]",0.0,5,3,13,3,13,,not_applicable,False,0,0,3,2,5,1,5,2,8,2,9,4,3,13,7,13,7,12,9,12,8,11
22,141,"[1, 0, 2, 1, 2]",0.0,5,4,13,4,13,,not_applicable,False,0,0,3,3,4,1,6,2,8,1,9,3,4,13,6,13,7,11,10,12,8,10
22,142,"[0, 2, 0, 0, 0]",0.0,5,3,13,3,13,,not_applicable,False,0,0,3,2,4,2,6,1,8,0,10,3,3,13,6,12,6,11,9,12,7,10
22,143,"[1, 1, 3, 1, 3]",0.0,5,4,13,4,13,,not_applicable,False,0,0,3,3,4,3,6,2,8,1,10,4,4,13,7,12,6,12,10,12,7,11
22,144,"[0, 3, 0, 0, 0]",0.0,5,3,13,3,13,,not_applicable,False,0,0,2,3,4,4,5,2,7,1,10,3,3,13,7,13,5,12,9,12,6,11
22,145,"[1, 1, 1, 3, 3]",0.0,5,4,13,4,13,,not_applicable,False,0,0,2,4,4,3,4,2,8,1,11,3,4,13,8,13,6,12,9,13,6,11
22,146,"[2, 3, 0, 2, 1]",0.0,5,4,12,4,12,,not_applicable,False,0,0,1,4,3,3,4,1,7,1,11,4,4,12,8,13,5,12,9,12,7,11
22,147,"[1, 1, 1, 3, 3]",0.0,5,4,12,4,12,,not_applicable,False,0,0,0,4,2,3,3,1,8,1,11,5,4,12,9,13,6,12,9,12,7,12
22,148,"[0, 1, 3, 0, 1]",0.0,5,3,12,3,12,,not_applicable,False,0,0,0,3,1,3,3,0,7,1,11,4,3,12,10,13,6,13,8,12,7,12
22,149,"[1, 1, 2, 3, 0]",0.0,5,4,12,4,12,,not_applicable,False,0,0,0,2,1,4,2,0,7,2,10,4,4,12,11,13,6,12,8,13,7,12
22,150,"[2, 1, 3, 1, 3]",0.0,5,4,11,4,11,,not_applicable,False,0,0,0,3,1,3,3,0,8,2,10,5,4,11,12,13,6,13,9,13,7,13
22,151,"[4, 1, 3, 1, 2]",0.7799999713897705,5,4,11,4,11,,shot_successful,True,3,0,0,4,1,4,2,0,7,2,11,5,4,11,13,13,6,13,10,13,7,12
23,152,"[2, 1, 1, 2, 3]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,4,6,4,6,3,8,2,9,2,5,12,6,13,7,13,8,12,9,13
23,153,"[0, 2, 2, 2, 0]",0.0,5,4,12,4,12,,not_applicable,False,0,0,5,3,7,4,7,3,7,2,10,2,4,12,6,12,7,12,8,11,8,13
23,154,"[5, 1, 0, 0, 2]",0.0,7,7,12,7,12,,not_applicable,False,0,0,6,3,7,5,8,3,7,3,9,2,4,12,6,12,7,12,7,11,8,12
23,155,"[3, 2, 2, 1, 0]",0.0,7,7,12,7,12,,not_applicable,False,0,0,6,4,6,5,8,2,8,3,9,3,4,13,6,11,7,12,8,11,8,12
