episode,step,action,reward,player_idx,player_row,player_col,ball_row,ball_col,shot,done,score_red,score_blue,prob_info,p0_row,p0_col,p1_row,p1_col,p2_row,p2_col,p3_row,p3_col,p4_row,p4_col,p5_row,p5_col,p6_row,p6_col,p7_row,p7_col,p8_row,p8_col,p9_row,p9_col
4,11,"[0, 1, 1, 3, 1]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': np.float64(0.1978696081563825), 'final': np.float64(0.1978696081563825), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,4,6,5,7,1,8,3,8,2,4,13,6,13,7,13,8,13,10,12
4,12,"[2, 1, 0, 3, 1]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,6,6,8,1,8,4,7,2,4,12,6,13,7,13,8,13,11,12
4,13,"[5, 3, 0, 3, 1]",-1.0,5,4,12,4,12,intercepted_pass,True,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,6,6,8,1,8,4,7,2,4,12,6,13,7,13,8,13,11,12
5,14,"[0, 3, 0, 2, 3]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': np.float64(0.1978696081563825), 'final': np.float64(0.1978696081563825), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,6,2,6,3,7,3,10,3,4,13,6,13,7,13,8,12,9,13
5,15,"[2, 0, 2, 2, 0]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,3,5,2,5,3,7,2,10,4,4,12,5,13,7,12,8,11,8,13
5,16,"[1, 3, 2, 2, 1]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,2,5,1,5,2,7,1,10,3,5,12,5,13,7,11,8,10,9,13
5,17,"[2, 3, 3, 1, 2]",0.0,5,5,11,5,11,not_applicable,False,0,0,"{'base': np.float64(0.2656954111578556), 'final': np.float64(0.2656954111578556), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,6,1,5,1,8,1,10,2,5,11,5,13,7,12,9,10,9,12
5,18,"[2, 1, 0, 0, 0]",0.0,5,5,10,5,10,not_applicable,False,0,0,"{'base': np.float64(0.30238948638704405), 'final': np.float64(0.30238948638704405), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,2,6,0,5,0,9,1,10,3,5,10,6,13,6,12,8,10,8,12
5,19,"[3, 3, 1, 2, 2]",0.0,5,5,11,5,11,not_applicable,False,0,0,"{'base': np.float64(0.2656954111578556), 'final': np.float64(0.2656954111578556), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,3,6,1,4,0,9,0,11,3,5,11,6,13,7,12,8,9,8,11
5,20,"[2, 2, 1, 3, 2]",0.0,5,5,10,5,10,not_applicable,False,0,0,"{'base': np.float64(0.30238948638704405), 'final': np.float64(0.30238948638704405), 'penalty': 0, 'defense_count': 0, 'defenders': []}",2,3,6,0,5,0,8,0,11,2,5,10,6,12,8,12,8,10,8,11
5,21,"[5, 3, 2, 1, 2]",0.0,8,9,10,9,10,not_applicable,False,0,0,"{'base': np.float64(0.30238948638704405), 'final': np.float64(0.30238948638704405), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,3,6,1,5,1,9,0,11,1,5,10,6,13,8,12,9,10,8,10
5,22,"[3, 0, 3, 3, 0]",0.0,8,9,11,9,11,not_applicable,False,0,0,"{'base': np.float64(0.2656954111578556), 'final': np.float64(0.2656954111578556), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,6,2,6,1,8,0,11,2,5,11,5,13,8,13,9,11,7,10
5,23,"[2, 2, 3, 3, 0]",0.0,8,9,12,9,12,not_applicable,False,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,3,5,2,7,1,9,0,12,2,5,10,5,12,8,13,9,12,6,10
5,24,"[2, 2, 0, 5, 2]",-1.0,8,9,12,9,12,intercepted_pass,True,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,3,5,2,7,1,9,0,12,2,5,9,5,11,7,13,9,12,6,10
6,25,"[3, 2, 0, 3, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,6,2,6,3,8,2,9,4,5,13,6,12,6,13,8,13,9,13
6,26,"[1, 3, 3, 1, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,3,6,1,6,2,9,2,8,4,5,13,6,12,6,13,8,13,9,12
6,27,"[2, 0, 1, 0, 3]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,6,0,6,3,9,1,8,3,5,12,6,12,7,13,8,13,9,13
6,28,"[3, 3, 2, 1, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,6,1,7,3,9,2,8,2,5,13,6,13,7,12,8,13,9,12
6,29,"[5, 1, 2, 1, 0]",0.0,9,8,12,8,12,not_applicable,False,0,0,"{'base': np.float64(0.23654018528566523), 'final': np.float64(0.23654018528566523), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,5,1,6,3,9,1,8,3,5,13,7,13,7,11,9,13,8,12
6,30,"[1, 3, 1, 0, 4]",0.0,9,8,12,8,12,shot_failed,True,0,0,"{'base': np.float64(0.23654018528566523), 'final': np.float64(0.23654018528566523), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,5,0,6,2,10,1,8,4,6,13,7,13,8,11,8,13,8,12
7,31,"[4, 0, 0, 1, 2]",0.6092534065246582,5,5,13,5,13,shot_successful,True,3,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,6,2,7,4,7,3,10,3,5,13,6,13,7,13,8,13,9,12
8,32,"[1, 0, 3, 0, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,5,3,6,3,8,4,10,3,5,13,6,13,7,13,8,13,9,13
8,33,"[0, 1, 1, 3, 0]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': np.float64(0.1978696081563825), 'final': np.float64(0.1978696081563825), 'penalty': 0, 'defense_count': 0, 'defenders': []}",6,4,5,4,6,2,8,3,9,3,4,13,6,13,7,13,8,13,9,13
8,34,"[2, 2, 0, 1, 0]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",7,4,5,5,6,1,8,4,8,3,4,12,6,12,6,13,8,13,9,13
8,35,"[4, 2, 0, 3, 3]",0.0,5,4,12,4,12,shot_failed,True,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",7,5,6,5,7,1,8,5,7,3,4,12,6,11,5,13,8,13,9,13
9,36,"[3, 3, 1, 0, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,5,3,6,3,8,4,9,4,5,13,6,13,7,13,8,13,9,13
9,37,"[3, 3, 0, 0, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,5,2,6,2,7,4,8,4,5,13,6,13,7,13,8,13,9,12
9,38,"[0, 3, 3, 1, 2]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': np.float64(0.1978696081563825), 'final': np.float64(0.1978696081563825), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,1,5,1,6,1,6,4,8,3,4,13,6,13,7,13,9,13,9,11
9,39,"[1, 1, 0, 3, 1]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,4,1,6,0,7,4,9,3,5,13,6,13,7,13,9,13,10,11
9,40,"[4, 0, 2, 1, 1]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,3,1,5,0,8,4,9,4,5,13,6,13,7,12,10,13,11,11
10,41,"[5, 2, 0, 1, 2]",0.0,7,6,13,6,13,not_applicable,False,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,5,3,6,3,8,2,9,4,5,13,6,12,6,13,8,13,9,12
10,42,"[2, 0, 2, 1, 0]",0.0,7,6,13,6,13,not_applicable,False,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,5,2,7,3,9,2,10,4,5,12,6,12,6,13,9,13,8,12
10,43,"[0, 1, 1, 2, 0]",0.0,7,7,13,7,13,not_applicable,False,0,0,"{'base': np.float64(0.2074101705543697), 'final': np.float64(0.2074101705543697), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,1,6,2,8,3,8,2,11,4,4,12,7,12,7,13,9,12,8,12
10,44,"[0, 2, 3, 0, 3]",0.0,7,7,13,7,13,not_applicable,False,0,0,"{'base': np.float64(0.2074101705543697), 'final': np.float64(0.2074101705543697), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,6,3,7,3,7,2,11,3,3,12,7,11,7,13,9,12,8,13
10,45,"[2, 0, 0, 1, 0]",0.0,7,6,13,6,13,not_applicable,False,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",3,2,6,2,6,3,8,2,10,3,3,11,6,11,6,13,10,12,7,13
10,46,"[3, 3, 1, 2, 2]",0.0,7,6,13,6,13,not_applicable,False,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,5,2,5,3,8,3,10,4,3,12,6,12,6,13,10,11,7,12
10,47,"[2, 2, 5, 3, 2]",0.0,8,10,12,10,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,6,2,6,3,9,3,10,3,3,11,6,11,6,13,10,12,7,11
10,48,"[2, 2, 1, 3, 0]",0.0,8,10,13,10,13,not_applicable,False,0,0,"{'base': np.float64(0.1978696081563825), 'final': np.float64(0.1978696081563825), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,3,7,2,6,2,9,2,11,3,3,10,6,10,7,13,10,13,6,11
10,49,"[1, 0, 0, 2, 3]",0.0,8,10,12,10,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",6,3,8,2,7,2,10,2,12,3,4,10,5,10,6,13,10,12,6,12
10,50,"[3, 3, 1, 1, 0]",0.0,8,11,12,11,12,not_applicable,False,0,0,"{'base': np.float64(0.2176701143557877), 'final': np.float64(0.2176701143557877), 'penalty': 0, 'defense_count': 0, 'defenders': []}",6,4,8,3,8,2,10,3,12,2,4,11,5,11,7,13,11,12,5,12
10,51,"[2, 1, 3, 3, 2]",0.0,8,11,13,11,13,not_applicable,False,0,0,"{'base': np.float64(0.19091176472502752), 'final': np.float64(0.19091176472502752), 'penalty': 0, 'defense_count': 0, 'defenders': []}",6,5,8,4,8,1,9,3,13,2,4,10,6,11,7,13,11,13,5,11
10,52,"[0, 1, 2, 3, 1]",0.0,8,11,13,11,13,not_applicable,False,0,0,"{'base': np.float64(0.19091176472502752), 'final': np.float64(0.19091176472502752), 'penalty': 0, 'defense_count': 0, 'defenders': []}",6,4,7,4,7,1,9,2,14,2,3,10,7,11,7,12,11,13,6,11
10,53,"[1, 0, 2, 1, 2]",0.0,8,12,13,12,13,not_applicable,False,0,0,"{'base': np.float64(0.182521107088877), 'final': np.float64(0.182521107088877), 'penalty': 0, 'defense_count': 0, 'defenders': []}",6,5,8,4,6,1,9,1,14,3,4,10,7,11,7,12,12,13,6,10
10,54,"[1, 1, 0, 1, 1]",0.0,8,13,13,13,13,not_applicable,False,0,0,"{'base': np.float64(0.17305605165956295), 'final': np.float64(0.17305605165956295), 'penalty': 0, 'defense_count': 0, 'defenders': []}",7,5,7,4,6,2,9,0,14,4,5,10,8,11,6,12,13,13,7,10
10,55,"[2, 1, 2, 4, 0]",0.0,8,13,13,13,13,shot_failed,True,0,0,"{'base': np.float64(0.17305605165956295), 'final': np.float64(0.17305605165956295), 'penalty': 0, 'defense_count': 0, 'defenders': []}",7,6,7,5,5,2,9,1,13,4,5,9,9,11,6,11,13,13,6,10
11,56,"[2, 0, 1, 3, 3]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,6,4,6,3,8,4,9,2,5,12,5,13,7,13,8,13,9,13
11,57,"[0, 2, 0, 0, 1]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,5,7,4,5,3,8,5,8,2,4,12,5,12,6,13,7,13,10,13
11,58,"[0, 0, 3, 3, 0]",0.0,5,3,12,3,12,not_applicable,False,0,0,"{'base': np.float64(0.2176701143557877), 'final': np.float64(0.2176701143557877), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,7,5,4,3,8,6,9,2,3,12,4,12,6,13,7,13,9,13
11,59,"[1, 1, 1, 0, 0]",0.0,5,3,12,3,12,not_applicable,False,0,0,"{'base': np.float64(0.2176701143557877), 'final': np.float64(0.2176701143557877), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,5,8,5,4,4,8,7,9,1,3,12,5,12,6,13,7,13,8,13
11,60,"[0, 2, 1, 1, 1]",0.0,5,2,12,2,12,not_applicable,False,0,0,"{'base': np.float64(0.2074101705543697), 'final': np.float64(0.2074101705543697), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,6,7,5,5,4,7,7,10,1,2,12,5,11,6,13,7,13,9,13
11,61,"[0, 1, 3, 2, 1]",0.0,5,1,12,1,12,not_applicable,False,0,0,"{'base': np.float64(0.1958416192801631), 'final': np.float64(0.1958416192801631), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,6,8,5,6,4,7,6,10,0,1,12,6,11,6,13,7,12,10,13
11,62,"[4, 3, 0, 1, 0]",0.0,5,1,12,1,12,shot_failed,True,0,0,"{'base': np.float64(0.1958416192801631), 'final': np.float64(0.1958416192801631), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,7,8,4,7,4,7,7,10,1,1,12,6,12,5,13,8,12,9,13
12,63,"[3, 0, 3, 2, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,4,6,4,7,4,8,4,10,3,5,13,6,13,7,13,8,12,9,13
12,64,"[1, 0, 1, 0, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,4,5,4,7,5,8,5,11,3,5,13,6,13,8,13,7,12,9,13
12,65,"[2, 1, 3, 0, 1]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,4,4,6,5,8,6,11,4,5,12,7,13,8,13,6,12,10,13
12,66,"[4, 3, 1, 2, 0]",0.0,5,5,12,5,12,shot_failed,True,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,3,4,5,7,5,8,7,10,4,5,12,7,13,9,13,6,11,10,13
13,67,"[1, 2, 1, 3, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,6,2,7,2,8,4,8,3,5,13,6,12,7,13,8,13,9,12
13,68,"[2, 1, 1, 0, 1]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,6,1,6,2,7,4,9,3,5,12,7,12,7,13,8,13,10,12
13,69,"[4, 3, 3, 2, 3]",0.6977306604385376,5,5,12,5,12,shot_successful,True,3,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,1,5,1,7,2,7,5,9,4,5,12,7,12,7,13,8,12,10,13
14,70,"[3, 0, 3, 0, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,6,2,7,2,8,4,8,3,5,13,6,13,7,13,8,13,9,13
14,71,"[4, 3, 0, 3, 3]",-1.0,5,5,13,5,13,intercepted_shot,True,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,3,6,2,7,2,8,4,8,3,5,13,6,13,7,13,8,13,9,13
15,72,"[3, 3, 2, 3, 1]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,5,3,7,4,7,3,8,3,5,13,6,13,7,12,8,13,10,13
15,73,"[2, 3, 1, 2, 0]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': np.float64(0.23257689450206726), 'final': np.float64(0.23257689450206726), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,1,5,4,8,4,6,3,7,3,5,12,6,13,8,12,8,13,9,13
15,74,"[5, 1, 2, 1, 1]",0.0,9,10,13,10,13,not_applicable,False,0,0,"{'base': np.float64(0.1978696081563825), 'final': np.float64(0.1978696081563825), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,0,4,4,8,5,5,3,7,2,5,12,7,13,8,11,8,13,10,13
15,75,"[3, 1, 2, 2, 2]",0.0,9,10,12,10,12,not_applicable,False,0,0,"{'base': np.float64(0.22618655352128306), 'final': np.float64(0.22618655352128306), 'penalty': 0, 'defense_count': 0, 'defenders': []}",6,0,3,4,8,6,5,4,6,2,5,13,7,13,8,10,8,12,10,12
15,76,"[1, 0, 2, 0, 2]",0.0,9,10,11,10,11,not_applicable,False,0,0,"{'base': np.float64(0.25793087753742816), 'final': np.float64(0.25793087753742816), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,0,4,4,9,6,5,5,7,2,6,13,7,13,8,9,7,12,10,11
15,77,"[3, 0, 2, 2, 0]",0.0,9,9,11,9,11,not_applicable,False,0,0,"{'base': np.float64(0.2656954111578556), 'final': np.float64(0.2656954111578556), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,1,3,4,9,7,5,4,7,1,6,13,7,13,8,8,7,11,9,11
15,78,"[3, 1, 0, 0, 1]",0.0,9,10,11,10,11,not_applicable,False,0,0,"{'base': np.float64(0.25793087753742816), 'final': np.float64(0.25793087753742816), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,1,4,4,8,7,5,3,6,1,6,13,8,13,7,8,6,11,10,11
15,79,"[1, 1, 3, 0, 1]",0.0,9,11,11,11,11,not_applicable,False,0,0,"{'base': np.float64(0.2476090713881311), 'final': np.float64(0.2476090713881311), 'penalty': 0, 'defense_count': 0, 'defenders': []}",4,2,5,4,9,7,6,3,5,1,7,13,9,13,7,9,5,11,11,11
15,80,"[2, 1, 3, 1, 1]",0.0,9,12,11,12,11,not_applicable,False,0,0,"{'base': np.float64(0.2352080750237597), 'final': np.float64(0.2352080750237597), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,5,5,8,7,5,3,5,0,7,12,10,13,7,10,6,11,12,11
15,81,"[0, 0, 2, 3, 1]",0.0,9,13,11,13,11,not_applicable,False,0,0,"{'base': np.float64(0.22126035818095358), 'final': np.float64(0.22126035818095358), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,1,4,5,7,7,4,3,4,0,6,12,9,13,7,9,6,11,13,11
15,82,"[2, 2, 0, 2, 0]",0.0,9,12,11,12,11,not_applicable,False,0,0,"{'base': np.float64(0.2352080750237597), 'final': np.float64(0.2352080750237597), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,0,5,5,6,7,4,4,4,1,6,12,9,12,6,9,6,10,12,11
15,83,"[3, 1, 2, 3, 3]",0.0,9,12,12,12,12,not_applicable,False,0,0,"{'base': np.float64(0.2074101705543697), 'final': np.float64(0.2074101705543697), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,1,6,5,7,7,5,4,4,2,6,13,10,12,6,8,6,11,12,12
15,84,"[1, 1, 2, 3, 4]",0.0,9,12,12,12,12,shot_failed,True,0,0,"{'base': np.float64(0.2074101705543697), 'final': np.float64(0.2074101705543697), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,0,5,5,7,8,4,4,4,1,7,13,11,12,6,7,6,12,12,12
16,85,"[5, 1, 0, 3, 2]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,6,4,7,4,8,4,8,3,5,13,6,13,7,13,8,13,9,12
16,86,"[3, 5, 0, 1, 2]",-1.0,6,6,13,6,13,intercepted_pass,True,0,0,"{'base': np.float64(0.20631563059364366), 'final': np.float64(0.20631563059364366), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,6,4,7,4,8,4,8,3,5,13,6,13,7,13,8,13,9,12
17,87,"[1, 3, 0, 3, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,6,2,7,2,8,2,10,3,5,13,6,13,7,13,8,13,9,13
17,88,"[1, 0, 3, 3, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,1,6,1,6,2,7,2,10,4,5,13,6,13,7,13,8,13,9,13
17,89,"[1, 2, 2, 3, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': np.float64(0.20308447542151253), 'final': np.float64(0.20308447542151253), 'penalty': 0, 'defense_count': 0, 'defenders': []}",5,2,6,0,6,1,8,2,10,5,5,13,6,12,7,12,8,13,9,13
