GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,PLAYER_POSITION
Shot Chart Detail,0022401111,265,202695,Kawhi Leonard,1610612746,LA Clippers,2,3,13,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,25,1,1,20250402,LAC,NOP,Forward
Shot Chart Detail,0022401111,273,202695,Kawhi Leonard,1610612746,LA Clippers,2,2,19,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,21,1,0,20250402,LAC,NOP,Forward
Shot Chart Detail,0022401111,336,202695,Kawhi Leonard,1610612746,LA Clippers,3,7,49,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,5,1,0,20250402,LAC,NOP,Forward
Shot Chart Detail,0022401111,343,202695,Kawhi Leonard,1610612746,LA Clippers,3,7,10,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,31,1,1,20250402,LAC,NOP,Forward
Shot Chart Detail,0022401111,394,202695,Kawhi Leonard,1610612746,LA Clippers,3,3,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,228,109,1,0,20250402,LAC,NOP,Forward
Shot Chart Detail,0022401111,459,202695,Kawhi Leonard,1610612746,LA Clippers,4,11,13,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,83,84,1,1,20250402,LAC,NOP,Forward
Shot Chart Detail,0022401111,468,202695,Kawhi Leonard,1610612746,LA Clippers,4,10,8,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,168,36,1,0,20250402,LAC,NOP,Forward
Shot Chart Detail,0022401111,491,202695,Kawhi Leonard,1610612746,LA Clippers,4,8,37,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-64,125,1,0,20250402,LAC,NOP,Forward
Shot Chart Detail,0022401111,517,202695,Kawhi Leonard,1610612746,LA Clippers,4,7,25,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,7,1,1,20250402,LAC,NOP,Forward
Shot Chart Detail,0022401111,556,202695,Kawhi Leonard,1610612746,LA Clippers,4,3,25,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,123,225,1,1,20250402,LAC,NOP,Forward
Shot Chart Detail,0022401127,19,202695,Kawhi Leonard,1610612746,LA Clippers,1,10,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,124,228,1,0,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,36,202695,Kawhi Leonard,1610612746,LA Clippers,1,8,42,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,36,1,0,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,52,202695,Kawhi Leonard,1610612746,LA Clippers,1,6,40,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,83,106,1,1,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,65,202695,Kawhi Leonard,1610612746,LA Clippers,1,5,33,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,26,112,1,1,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,79,202695,Kawhi Leonard,1610612746,LA Clippers,1,4,41,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-31,257,1,1,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,152,202695,Kawhi Leonard,1610612746,LA Clippers,2,11,8,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-42,101,1,0,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,168,202695,Kawhi Leonard,1610612746,LA Clippers,2,9,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-34,110,1,0,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,173,202695,Kawhi Leonard,1610612746,LA Clippers,2,9,17,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,82,41,1,0,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,177,202695,Kawhi Leonard,1610612746,LA Clippers,2,8,35,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-22,60,1,0,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,183,202695,Kawhi Leonard,1610612746,LA Clippers,2,8,7,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,23,257,1,1,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,199,202695,Kawhi Leonard,1610612746,LA Clippers,2,6,21,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-154,33,1,1,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,324,202695,Kawhi Leonard,1610612746,LA Clippers,3,10,3,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,48,58,1,1,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,327,202695,Kawhi Leonard,1610612746,LA Clippers,3,9,33,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-18,90,1,1,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,333,202695,Kawhi Leonard,1610612746,LA Clippers,3,8,21,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,51,53,1,0,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,374,202695,Kawhi Leonard,1610612746,LA Clippers,3,5,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,96,232,1,0,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,395,202695,Kawhi Leonard,1610612746,LA Clippers,3,4,0,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,51,127,1,0,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401127,399,202695,Kawhi Leonard,1610612746,LA Clippers,3,3,35,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-1,1,1,20250404,LAC,DAL,Forward
Shot Chart Detail,0022401132,45,202695,Kawhi Leonard,1610612746,LA Clippers,1,8,20,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4,50,1,0,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,47,202695,Kawhi Leonard,1610612746,LA Clippers,1,8,17,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,70,202695,Kawhi Leonard,1610612746,LA Clippers,1,6,45,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-31,63,1,1,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,75,202695,Kawhi Leonard,1610612746,LA Clippers,1,6,12,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-26,67,1,1,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,78,202695,Kawhi Leonard,1610612746,LA Clippers,1,5,55,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,32,1,1,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,96,202695,Kawhi Leonard,1610612746,LA Clippers,1,4,48,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-13,83,1,1,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,168,202695,Kawhi Leonard,1610612746,LA Clippers,2,11,21,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,61,174,1,0,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,187,202695,Kawhi Leonard,1610612746,LA Clippers,2,9,13,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-32,73,1,1,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,191,202695,Kawhi Leonard,1610612746,LA Clippers,2,8,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,127,235,1,1,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,199,202695,Kawhi Leonard,1610612746,LA Clippers,2,8,14,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,58,36,1,0,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,226,202695,Kawhi Leonard,1610612746,LA Clippers,2,6,47,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-236,50,1,0,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,230,202695,Kawhi Leonard,1610612746,LA Clippers,2,6,31,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,131,237,1,1,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,233,202695,Kawhi Leonard,1610612746,LA Clippers,2,5,57,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-47,90,1,1,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,349,202695,Kawhi Leonard,1610612746,LA Clippers,3,9,58,Missed Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,21,1,0,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,353,202695,Kawhi Leonard,1610612746,LA Clippers,3,9,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-178,173,1,0,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,392,202695,Kawhi Leonard,1610612746,LA Clippers,3,7,26,Made Shot,Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,17,41,1,1,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,396,202695,Kawhi Leonard,1610612746,LA Clippers,3,7,10,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,10,1,1,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,415,202695,Kawhi Leonard,1610612746,LA Clippers,3,5,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,83,245,1,1,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401132,427,202695,Kawhi Leonard,1610612746,LA Clippers,3,4,31,Made Shot,Running Dunk Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-4,218,1,1,20250405,LAC,DAL,Forward
Shot Chart Detail,0022401166,19,202695,Kawhi Leonard,1610612746,LA Clippers,1,10,22,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,54,281,1,0,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,55,202695,Kawhi Leonard,1610612746,LA Clippers,1,7,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,156,210,1,1,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,80,202695,Kawhi Leonard,1610612746,LA Clippers,1,3,55,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-6,85,1,1,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,159,202695,Kawhi Leonard,1610612746,LA Clippers,2,11,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-199,168,1,0,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,182,202695,Kawhi Leonard,1610612746,LA Clippers,2,9,51,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,67,110,1,0,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,209,202695,Kawhi Leonard,1610612746,LA Clippers,2,7,47,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,51,121,1,0,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,214,202695,Kawhi Leonard,1610612746,LA Clippers,2,7,24,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,2,94,1,0,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,238,202695,Kawhi Leonard,1610612746,LA Clippers,2,5,35,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,20,1,1,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,257,202695,Kawhi Leonard,1610612746,LA Clippers,2,3,59,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,16,32,1,1,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,260,202695,Kawhi Leonard,1610612746,LA Clippers,2,3,41,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,132,248,1,0,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,264,202695,Kawhi Leonard,1610612746,LA Clippers,2,3,29,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,289,202695,Kawhi Leonard,1610612746,LA Clippers,2,1,42,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,6,110,1,0,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,291,202695,Kawhi Leonard,1610612746,LA Clippers,2,1,40,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,10,1,1,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,293,202695,Kawhi Leonard,1610612746,LA Clippers,2,1,10,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-38,94,1,0,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,326,202695,Kawhi Leonard,1610612746,LA Clippers,3,10,3,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,32,1,1,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,373,202695,Kawhi Leonard,1610612746,LA Clippers,3,5,43,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,19,1,0,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,457,202695,Kawhi Leonard,1610612746,LA Clippers,4,11,3,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,10,31,1,0,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,480,202695,Kawhi Leonard,1610612746,LA Clippers,4,9,26,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,110,247,1,1,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,508,202695,Kawhi Leonard,1610612746,LA Clippers,4,7,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,201,201,1,0,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,518,202695,Kawhi Leonard,1610612746,LA Clippers,4,6,56,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-75,169,1,0,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,541,202695,Kawhi Leonard,1610612746,LA Clippers,4,4,56,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,17,1,1,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401166,551,202695,Kawhi Leonard,1610612746,LA Clippers,4,3,43,Missed Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250409,LAC,HOU,Forward
Shot Chart Detail,0022401184,28,202695,Kawhi Leonard,1610612746,LA Clippers,1,9,50,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,92,46,1,0,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,60,202695,Kawhi Leonard,1610612746,LA Clippers,1,6,16,Made Shot,Running Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,20,1,1,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,98,202695,Kawhi Leonard,1610612746,LA Clippers,1,3,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-61,203,1,1,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,159,202695,Kawhi Leonard,1610612746,LA Clippers,2,11,23,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,66,101,1,1,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,165,202695,Kawhi Leonard,1610612746,LA Clippers,2,10,54,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,6,1,1,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,187,202695,Kawhi Leonard,1610612746,LA Clippers,2,9,21,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-33,143,1,0,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,190,202695,Kawhi Leonard,1610612746,LA Clippers,2,8,35,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,45,35,1,1,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,193,202695,Kawhi Leonard,1610612746,LA Clippers,2,8,11,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-2,188,1,0,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,217,202695,Kawhi Leonard,1610612746,LA Clippers,2,6,19,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,115,127,1,1,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,229,202695,Kawhi Leonard,1610612746,LA Clippers,2,4,41,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,119,2,1,1,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,234,202695,Kawhi Leonard,1610612746,LA Clippers,2,4,10,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,53,141,1,0,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,263,202695,Kawhi Leonard,1610612746,LA Clippers,2,1,37,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,31,112,1,0,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,287,202695,Kawhi Leonard,1610612746,LA Clippers,2,0,0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,141,249,1,1,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,298,202695,Kawhi Leonard,1610612746,LA Clippers,3,11,41,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,64,122,1,1,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,370,202695,Kawhi Leonard,1610612746,LA Clippers,3,4,57,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,28,1,0,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,463,202695,Kawhi Leonard,1610612746,LA Clippers,4,10,27,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,63,118,1,1,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,483,202695,Kawhi Leonard,1610612746,LA Clippers,4,8,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-34,185,1,0,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,526,202695,Kawhi Leonard,1610612746,LA Clippers,4,5,14,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,51,70,1,0,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,557,202695,Kawhi Leonard,1610612746,LA Clippers,4,3,18,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,35,60,1,0,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,570,202695,Kawhi Leonard,1610612746,LA Clippers,4,2,14,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,176,187,1,0,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401184,594,202695,Kawhi Leonard,1610612746,LA Clippers,4,0,16,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-132,-8,1,0,20250411,SAC,LAC,Forward
Shot Chart Detail,0022401198,20,202695,Kawhi Leonard,1610612746,LA Clippers,1,10,21,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,11,62,1,1,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,24,202695,Kawhi Leonard,1610612746,LA Clippers,1,10,2,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,41,1,1,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,37,202695,Kawhi Leonard,1610612746,LA Clippers,1,8,28,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,127,115,1,0,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,72,202695,Kawhi Leonard,1610612746,LA Clippers,1,5,16,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,5,89,1,1,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,197,202695,Kawhi Leonard,1610612746,LA Clippers,2,9,19,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-233,87,1,1,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,213,202695,Kawhi Leonard,1610612746,LA Clippers,2,7,40,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,79,1,0,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,230,202695,Kawhi Leonard,1610612746,LA Clippers,2,7,3,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,17,1,1,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,253,202695,Kawhi Leonard,1610612746,LA Clippers,2,4,54,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,17,1,1,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,312,202695,Kawhi Leonard,1610612746,LA Clippers,2,0,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,179,191,1,1,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,338,202695,Kawhi Leonard,1610612746,LA Clippers,3,10,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-97,243,1,1,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,361,202695,Kawhi Leonard,1610612746,LA Clippers,3,8,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-188,172,1,0,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,365,202695,Kawhi Leonard,1610612746,LA Clippers,3,7,49,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,99,27,1,1,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,405,202695,Kawhi Leonard,1610612746,LA Clippers,3,4,12,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,100,79,1,1,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,411,202695,Kawhi Leonard,1610612746,LA Clippers,3,3,24,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-165,184,1,0,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,485,202695,Kawhi Leonard,1610612746,LA Clippers,4,10,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,164,206,1,1,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,511,202695,Kawhi Leonard,1610612746,LA Clippers,4,7,33,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-25,103,1,1,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,569,202695,Kawhi Leonard,1610612746,LA Clippers,4,2,15,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-143,125,1,1,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,586,202695,Kawhi Leonard,1610612746,LA Clippers,4,0,1,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,141,152,1,0,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,621,202695,Kawhi Leonard,1610612746,LA Clippers,5,1,43,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-91,243,1,0,20250413,GSW,LAC,Forward
Shot Chart Detail,0022401198,674,202695,Kawhi Leonard,1610612746,LA Clippers,5,0,36,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,27,1,0,20250413,GSW,LAC,Forward
