GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,PLAYER_POSITION
Shot Chart Detail,0022400016,42,201935,James Harden,1610612746,LA Clippers,1,7,59,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,18,278,1,0,20241115,HOU,LAC,Guard
Shot Chart Detail,0022400016,49,201935,James Harden,1610612746,LA Clippers,1,7,25,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,224,120,1,1,20241115,HOU,LAC,Guard
Shot Chart Detail,0022400016,66,201935,James Harden,1610612746,LA Clippers,1,5,39,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-64,247,1,0,20241115,HOU,LAC,Guard
Shot Chart Detail,0022400016,120,201935,James Harden,1610612746,LA Clippers,1,2,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-7,259,1,1,20241115,HOU,LAC,Guard
Shot Chart Detail,0022400016,135,201935,James Harden,1610612746,LA Clippers,1,2,21,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,4,1,1,20241115,HOU,LAC,Guard
Shot Chart Detail,0022400016,151,201935,James Harden,1610612746,LA Clippers,1,1,5,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,39,262,1,0,20241115,HOU,LAC,Guard
Shot Chart Detail,0022400016,268,201935,James Harden,1610612746,LA Clippers,2,4,12,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-6,265,1,0,20241115,HOU,LAC,Guard
Shot Chart Detail,0022400016,307,201935,James Harden,1610612746,LA Clippers,2,0,34,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,20,1,1,20241115,HOU,LAC,Guard
Shot Chart Detail,0022400016,379,201935,James Harden,1610612746,LA Clippers,3,8,3,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,0,163,1,1,20241115,HOU,LAC,Guard
Shot Chart Detail,0022400016,392,201935,James Harden,1610612746,LA Clippers,3,6,31,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,80,235,1,0,20241115,HOU,LAC,Guard
Shot Chart Detail,0022400016,419,201935,James Harden,1610612746,LA Clippers,3,4,21,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-104,66,1,0,20241115,HOU,LAC,Guard
Shot Chart Detail,0022400016,437,201935,James Harden,1610612746,LA Clippers,3,3,27,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,9,62,1,1,20241115,HOU,LAC,Guard
Shot Chart Detail,0022400016,449,201935,James Harden,1610612746,LA Clippers,3,2,36,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,126,222,1,0,20241115,HOU,LAC,Guard
Shot Chart Detail,0022400016,463,201935,James Harden,1610612746,LA Clippers,3,0,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-21,26,1,1,20241115,HOU,LAC,Guard
Shot Chart Detail,0022400034,21,201935,James Harden,1610612746,LA Clippers,1,10,13,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,96,246,1,0,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,39,201935,James Harden,1610612746,LA Clippers,1,8,46,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-2,70,1,0,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,61,201935,James Harden,1610612746,LA Clippers,1,7,26,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-34,48,1,0,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,67,201935,James Harden,1610612746,LA Clippers,1,6,53,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,16,1,1,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,81,201935,James Harden,1610612746,LA Clippers,1,5,35,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,105,244,1,0,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,102,201935,James Harden,1610612746,LA Clippers,1,4,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,73,1,0,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,142,201935,James Harden,1610612746,LA Clippers,1,2,9,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-23,67,1,1,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,258,201935,James Harden,1610612746,LA Clippers,2,5,33,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,36,153,1,0,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,292,201935,James Harden,1610612746,LA Clippers,2,3,25,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-105,258,1,0,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,362,201935,James Harden,1610612746,LA Clippers,3,10,47,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-26,61,1,0,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,383,201935,James Harden,1610612746,LA Clippers,3,9,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,119,273,1,1,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,395,201935,James Harden,1610612746,LA Clippers,3,8,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-134,241,1,0,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,412,201935,James Harden,1610612746,LA Clippers,3,5,52,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,132,240,1,1,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,457,201935,James Harden,1610612746,LA Clippers,3,3,15,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,88,279,1,0,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,459,201935,James Harden,1610612746,LA Clippers,3,3,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,98,272,1,0,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,592,201935,James Harden,1610612746,LA Clippers,4,6,21,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-48,105,1,0,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,619,201935,James Harden,1610612746,LA Clippers,4,4,11,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-152,224,1,0,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400034,650,201935,James Harden,1610612746,LA Clippers,4,0,46,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-26,56,1,1,20241122,LAC,SAC,Guard
Shot Chart Detail,0022400044,53,201935,James Harden,1610612746,LA Clippers,1,7,0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-51,252,1,1,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,70,201935,James Harden,1610612746,LA Clippers,1,5,8,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-9,62,1,0,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,101,201935,James Harden,1610612746,LA Clippers,1,3,35,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-36,43,1,0,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,116,201935,James Harden,1610612746,LA Clippers,1,2,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-13,31,1,0,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,120,201935,James Harden,1610612746,LA Clippers,1,1,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,82,271,1,1,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,211,201935,James Harden,1610612746,LA Clippers,2,6,39,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,16,1,1,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,243,201935,James Harden,1610612746,LA Clippers,2,4,23,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-87,42,1,1,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,263,201935,James Harden,1610612746,LA Clippers,2,3,3,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,80,248,1,0,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,276,201935,James Harden,1610612746,LA Clippers,2,1,37,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-107,129,1,1,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,286,201935,James Harden,1610612746,LA Clippers,2,0,33,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,121,225,1,0,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,324,201935,James Harden,1610612746,LA Clippers,3,9,46,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-45,59,1,0,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,347,201935,James Harden,1610612746,LA Clippers,3,8,11,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-67,52,1,1,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,393,201935,James Harden,1610612746,LA Clippers,3,4,4,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,152,1,0,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,414,201935,James Harden,1610612746,LA Clippers,3,2,47,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-2,50,1,0,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,418,201935,James Harden,1610612746,LA Clippers,3,2,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-33,75,1,0,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,556,201935,James Harden,1610612746,LA Clippers,4,4,10,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-5,263,1,1,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,570,201935,James Harden,1610612746,LA Clippers,4,3,25,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-161,204,1,0,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,572,201935,James Harden,1610612746,LA Clippers,4,3,10,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,206,136,1,0,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,578,201935,James Harden,1610612746,LA Clippers,4,2,33,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-67,84,1,0,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400044,599,201935,James Harden,1610612746,LA Clippers,4,0,52,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-126,239,1,0,20241129,MIN,LAC,Guard
Shot Chart Detail,0022400060,14,201935,James Harden,1610612746,LA Clippers,1,10,27,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-16,43,1,0,20241203,LAC,POR,Guard
Shot Chart Detail,0022400060,23,201935,James Harden,1610612746,LA Clippers,1,9,25,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,196,188,1,0,20241203,LAC,POR,Guard
Shot Chart Detail,0022400060,117,201935,James Harden,1610612746,LA Clippers,1,1,44,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-48,120,1,1,20241203,LAC,POR,Guard
Shot Chart Detail,0022400060,120,201935,James Harden,1610612746,LA Clippers,1,1,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-119,242,1,1,20241203,LAC,POR,Guard
Shot Chart Detail,0022400060,131,201935,James Harden,1610612746,LA Clippers,1,0,10,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,28,275,1,0,20241203,LAC,POR,Guard
Shot Chart Detail,0022400060,242,201935,James Harden,1610612746,LA Clippers,2,4,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,140,235,1,0,20241203,LAC,POR,Guard
Shot Chart Detail,0022400060,246,201935,James Harden,1610612746,LA Clippers,2,4,23,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,64,252,1,0,20241203,LAC,POR,Guard
Shot Chart Detail,0022400060,256,201935,James Harden,1610612746,LA Clippers,2,3,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-12,37,1,1,20241203,LAC,POR,Guard
Shot Chart Detail,0022400060,300,201935,James Harden,1610612746,LA Clippers,2,0,10,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-137,236,1,0,20241203,LAC,POR,Guard
Shot Chart Detail,0022400060,325,201935,James Harden,1610612746,LA Clippers,3,10,18,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,44,126,1,0,20241203,LAC,POR,Guard
Shot Chart Detail,0022400060,345,201935,James Harden,1610612746,LA Clippers,3,8,26,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,99,153,1,1,20241203,LAC,POR,Guard
Shot Chart Detail,0022400060,395,201935,James Harden,1610612746,LA Clippers,3,4,19,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-25,261,1,0,20241203,LAC,POR,Guard
Shot Chart Detail,0022400060,406,201935,James Harden,1610612746,LA Clippers,3,3,10,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-156,197,1,1,20241203,LAC,POR,Guard
Shot Chart Detail,0022400060,412,201935,James Harden,1610612746,LA Clippers,3,2,13,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,92,232,1,0,20241203,LAC,POR,Guard
Shot Chart Detail,0022400060,458,201935,James Harden,1610612746,LA Clippers,3,0,0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,127,248,1,1,20241203,LAC,POR,Guard
Shot Chart Detail,0022400071,17,201935,James Harden,1610612746,LA Clippers,1,10,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,169,184,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,32,201935,James Harden,1610612746,LA Clippers,1,9,44,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,21,1,1,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,40,201935,James Harden,1610612746,LA Clippers,1,9,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,102,239,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,112,201935,James Harden,1610612746,LA Clippers,1,3,45,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,165,204,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,191,201935,James Harden,1610612746,LA Clippers,2,8,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,-15,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,196,201935,James Harden,1610612746,LA Clippers,2,8,43,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,8,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,210,201935,James Harden,1610612746,LA Clippers,2,8,13,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,26,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,228,201935,James Harden,1610612746,LA Clippers,2,6,41,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,172,215,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,248,201935,James Harden,1610612746,LA Clippers,2,4,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,55,246,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,304,201935,James Harden,1610612746,LA Clippers,2,1,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,22,1,1,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,311,201935,James Harden,1610612746,LA Clippers,2,1,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,15,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,361,201935,James Harden,1610612746,LA Clippers,3,10,16,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,62,96,1,1,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,424,201935,James Harden,1610612746,LA Clippers,3,5,42,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-34,63,1,1,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,429,201935,James Harden,1610612746,LA Clippers,3,5,19,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,39,266,1,1,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,440,201935,James Harden,1610612746,LA Clippers,3,4,25,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,23,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,445,201935,James Harden,1610612746,LA Clippers,3,4,5,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,12,91,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,495,201935,James Harden,1610612746,LA Clippers,3,2,36,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-102,104,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,506,201935,James Harden,1610612746,LA Clippers,3,1,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,141,232,1,1,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,510,201935,James Harden,1610612746,LA Clippers,3,1,8,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,162,209,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,519,201935,James Harden,1610612746,LA Clippers,3,0,10,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-62,113,1,1,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,631,201935,James Harden,1610612746,LA Clippers,4,4,39,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-37,128,1,1,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,634,201935,James Harden,1610612746,LA Clippers,4,4,9,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-48,112,1,1,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,645,201935,James Harden,1610612746,LA Clippers,4,3,22,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-190,233,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,653,201935,James Harden,1610612746,LA Clippers,4,2,58,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-9,80,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,680,201935,James Harden,1610612746,LA Clippers,4,1,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,23,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,704,201935,James Harden,1610612746,LA Clippers,4,1,14,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-6,184,1,1,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,716,201935,James Harden,1610612746,LA Clippers,4,0,1,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-31,42,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400071,738,201935,James Harden,1610612746,LA Clippers,5,4,2,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,17,1,0,20241023,LAC,PHX,Guard
Shot Chart Detail,0022400087,121,201935,James Harden,1610612746,LA Clippers,1,1,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,23,1,1,20241026,DEN,LAC,Guard
Shot Chart Detail,0022400087,128,201935,James Harden,1610612746,LA Clippers,1,0,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-5,299,1,1,20241026,DEN,LAC,Guard
Shot Chart Detail,0022400087,231,201935,James Harden,1610612746,LA Clippers,2,6,21,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,50,274,1,0,20241026,DEN,LAC,Guard
Shot Chart Detail,0022400087,248,201935,James Harden,1610612746,LA Clippers,2,5,26,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-34,88,1,0,20241026,DEN,LAC,Guard
Shot Chart Detail,0022400087,277,201935,James Harden,1610612746,LA Clippers,2,3,3,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-56,50,1,1,20241026,DEN,LAC,Guard
Shot Chart Detail,0022400087,283,201935,James Harden,1610612746,LA Clippers,2,2,36,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-9,278,1,0,20241026,DEN,LAC,Guard
Shot Chart Detail,0022400087,395,201935,James Harden,1610612746,LA Clippers,3,6,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,115,240,1,0,20241026,DEN,LAC,Guard
Shot Chart Detail,0022400087,417,201935,James Harden,1610612746,LA Clippers,3,4,57,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,23,68,1,1,20241026,DEN,LAC,Guard
Shot Chart Detail,0022400087,452,201935,James Harden,1610612746,LA Clippers,3,3,16,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-126,38,1,0,20241026,DEN,LAC,Guard
Shot Chart Detail,0022400087,487,201935,James Harden,1610612746,LA Clippers,3,0,3,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,15,285,1,0,20241026,DEN,LAC,Guard
Shot Chart Detail,0022400087,622,201935,James Harden,1610612746,LA Clippers,4,1,53,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,100,100,1,1,20241026,DEN,LAC,Guard
Shot Chart Detail,0022400101,27,201935,James Harden,1610612746,LA Clippers,1,9,46,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-60,262,1,0,20241027,GSW,LAC,Guard
Shot Chart Detail,0022400101,72,201935,James Harden,1610612746,LA Clippers,1,6,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,176,183,1,1,20241027,GSW,LAC,Guard
Shot Chart Detail,0022400101,83,201935,James Harden,1610612746,LA Clippers,1,5,16,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-211,148,1,0,20241027,GSW,LAC,Guard
Shot Chart Detail,0022400101,98,201935,James Harden,1610612746,LA Clippers,1,4,32,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,163,181,1,0,20241027,GSW,LAC,Guard
Shot Chart Detail,0022400101,279,201935,James Harden,1610612746,LA Clippers,2,6,25,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,23,69,1,0,20241027,GSW,LAC,Guard
Shot Chart Detail,0022400101,300,201935,James Harden,1610612746,LA Clippers,2,4,57,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,10,37,1,1,20241027,GSW,LAC,Guard
Shot Chart Detail,0022400101,312,201935,James Harden,1610612746,LA Clippers,2,4,15,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,38,257,1,0,20241027,GSW,LAC,Guard
Shot Chart Detail,0022400101,316,201935,James Harden,1610612746,LA Clippers,2,4,1,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,18,1,0,20241027,GSW,LAC,Guard
Shot Chart Detail,0022400101,349,201935,James Harden,1610612746,LA Clippers,2,2,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-48,264,1,1,20241027,GSW,LAC,Guard
