GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,PLAYER_POSITION
Shot Chart Detail,0022400324,85,1627739,Kris Dunn,1610612746,LA Clippers,1,3,26,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-191,173,1,0,20241204,LAC,MIN,Guard
Shot Chart Detail,0022400324,179,1627739,Kris Dunn,1610612746,LA Clippers,2,9,8,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,21,1,0,20241204,LAC,MIN,Guard
Shot Chart Detail,0022400324,199,1627739,Kris Dunn,1610612746,LA Clippers,2,7,51,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,-1,1,0,20241204,LAC,MIN,Guard
Shot Chart Detail,0022400324,214,1627739,Kris Dunn,1610612746,LA Clippers,2,6,39,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,9,1,1,20241204,LAC,MIN,Guard
Shot Chart Detail,0022400324,321,1627739,Kris Dunn,1610612746,LA Clippers,3,10,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-27,280,1,0,20241204,LAC,MIN,Guard
Shot Chart Detail,0022400324,353,1627739,Kris Dunn,1610612746,LA Clippers,3,6,51,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,110,1,0,20241204,LAC,MIN,Guard
Shot Chart Detail,0022400324,384,1627739,Kris Dunn,1610612746,LA Clippers,3,4,43,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-50,164,1,0,20241204,LAC,MIN,Guard
Shot Chart Detail,0022400356,7,1627739,Kris Dunn,1610612746,LA Clippers,1,11,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-146,210,1,1,20241208,LAC,HOU,Guard
Shot Chart Detail,0022400356,16,1627739,Kris Dunn,1610612746,LA Clippers,1,9,48,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,47,20,1,1,20241208,LAC,HOU,Guard
Shot Chart Detail,0022400356,36,1627739,Kris Dunn,1610612746,LA Clippers,1,7,29,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,49,122,1,1,20241208,LAC,HOU,Guard
Shot Chart Detail,0022400356,43,1627739,Kris Dunn,1610612746,LA Clippers,1,6,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-191,199,1,0,20241208,LAC,HOU,Guard
Shot Chart Detail,0022400356,48,1627739,Kris Dunn,1610612746,LA Clippers,1,6,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-162,232,1,0,20241208,LAC,HOU,Guard
Shot Chart Detail,0022400356,174,1627739,Kris Dunn,1610612746,LA Clippers,2,9,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-199,194,1,0,20241208,LAC,HOU,Guard
Shot Chart Detail,0022400356,225,1627739,Kris Dunn,1610612746,LA Clippers,2,5,25,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,67,1,0,20241208,LAC,HOU,Guard
Shot Chart Detail,0022400356,320,1627739,Kris Dunn,1610612746,LA Clippers,3,10,58,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,27,1,0,20241208,LAC,HOU,Guard
Shot Chart Detail,0022400356,352,1627739,Kris Dunn,1610612746,LA Clippers,3,8,5,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,3,1,1,20241208,LAC,HOU,Guard
Shot Chart Detail,0022400356,358,1627739,Kris Dunn,1610612746,LA Clippers,3,7,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-179,176,1,0,20241208,LAC,HOU,Guard
Shot Chart Detail,0022400368,14,1627739,Kris Dunn,1610612746,LA Clippers,1,11,10,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,7,1,1,20241219,DAL,LAC,Guard
Shot Chart Detail,0022400368,100,1627739,Kris Dunn,1610612746,LA Clippers,1,4,24,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,36,1,0,20241219,DAL,LAC,Guard
Shot Chart Detail,0022400368,229,1627739,Kris Dunn,1610612746,LA Clippers,2,8,16,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-22,74,1,0,20241219,DAL,LAC,Guard
Shot Chart Detail,0022400368,268,1627739,Kris Dunn,1610612746,LA Clippers,2,5,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,222,116,1,0,20241219,DAL,LAC,Guard
Shot Chart Detail,0022400368,300,1627739,Kris Dunn,1610612746,LA Clippers,2,2,17,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,21,1,0,20241219,DAL,LAC,Guard
Shot Chart Detail,0022400385,74,1627739,Kris Dunn,1610612746,LA Clippers,1,6,1,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,178,115,1,0,20241221,DAL,LAC,Guard
Shot Chart Detail,0022400385,82,1627739,Kris Dunn,1610612746,LA Clippers,1,5,8,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-195,179,1,0,20241221,DAL,LAC,Guard
Shot Chart Detail,0022400385,241,1627739,Kris Dunn,1610612746,LA Clippers,2,5,44,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,47,1,0,20241221,DAL,LAC,Guard
Shot Chart Detail,0022400385,353,1627739,Kris Dunn,1610612746,LA Clippers,3,9,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-183,197,1,1,20241221,DAL,LAC,Guard
Shot Chart Detail,0022400385,420,1627739,Kris Dunn,1610612746,LA Clippers,3,4,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-152,205,1,1,20241221,DAL,LAC,Guard
Shot Chart Detail,0022400385,534,1627739,Kris Dunn,1610612746,LA Clippers,4,7,34,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,37,1,1,20241221,DAL,LAC,Guard
Shot Chart Detail,0022400385,617,1627739,Kris Dunn,1610612746,LA Clippers,4,1,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-23,257,1,0,20241221,DAL,LAC,Guard
Shot Chart Detail,0022400399,53,1627739,Kris Dunn,1610612746,LA Clippers,1,7,14,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-9,124,1,1,20241223,MEM,LAC,Guard
Shot Chart Detail,0022400399,309,1627739,Kris Dunn,1610612746,LA Clippers,2,3,56,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20241223,MEM,LAC,Guard
Shot Chart Detail,0022400399,318,1627739,Kris Dunn,1610612746,LA Clippers,2,2,35,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,9,87,1,0,20241223,MEM,LAC,Guard
Shot Chart Detail,0022400399,396,1627739,Kris Dunn,1610612746,LA Clippers,3,10,5,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,16,26,1,0,20241223,MEM,LAC,Guard
Shot Chart Detail,0022400399,432,1627739,Kris Dunn,1610612746,LA Clippers,3,7,58,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-7,64,1,1,20241223,MEM,LAC,Guard
Shot Chart Detail,0022400399,501,1627739,Kris Dunn,1610612746,LA Clippers,3,4,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,116,230,1,1,20241223,MEM,LAC,Guard
Shot Chart Detail,0022400399,505,1627739,Kris Dunn,1610612746,LA Clippers,3,3,56,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,10,43,1,0,20241223,MEM,LAC,Guard
Shot Chart Detail,0022400399,735,1627739,Kris Dunn,1610612746,LA Clippers,4,1,31,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,18,1,0,20241223,MEM,LAC,Guard
Shot Chart Detail,0022400399,740,1627739,Kris Dunn,1610612746,LA Clippers,4,0,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,6,1,0,20241223,MEM,LAC,Guard
Shot Chart Detail,0022400426,18,1627739,Kris Dunn,1610612746,LA Clippers,1,10,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,140,236,1,0,20241227,LAC,GSW,Guard
Shot Chart Detail,0022400426,33,1627739,Kris Dunn,1610612746,LA Clippers,1,8,57,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,51,46,1,1,20241227,LAC,GSW,Guard
Shot Chart Detail,0022400426,48,1627739,Kris Dunn,1610612746,LA Clippers,1,7,24,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-239,59,1,1,20241227,LAC,GSW,Guard
Shot Chart Detail,0022400426,155,1627739,Kris Dunn,1610612746,LA Clippers,2,11,26,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-42,28,1,1,20241227,LAC,GSW,Guard
Shot Chart Detail,0022400426,181,1627739,Kris Dunn,1610612746,LA Clippers,2,9,7,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,8,1,1,20241227,LAC,GSW,Guard
Shot Chart Detail,0022400426,226,1627739,Kris Dunn,1610612746,LA Clippers,2,6,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-159,216,1,0,20241227,LAC,GSW,Guard
Shot Chart Detail,0022400426,253,1627739,Kris Dunn,1610612746,LA Clippers,2,4,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,130,236,1,0,20241227,LAC,GSW,Guard
Shot Chart Detail,0022400426,409,1627739,Kris Dunn,1610612746,LA Clippers,3,3,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-167,190,1,1,20241227,LAC,GSW,Guard
Shot Chart Detail,0022400444,14,1627739,Kris Dunn,1610612746,LA Clippers,1,10,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,32,253,1,0,20241230,NOP,LAC,Guard
Shot Chart Detail,0022400444,38,1627739,Kris Dunn,1610612746,LA Clippers,1,8,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,82,243,1,0,20241230,NOP,LAC,Guard
Shot Chart Detail,0022400444,55,1627739,Kris Dunn,1610612746,LA Clippers,1,6,53,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,13,1,1,20241230,NOP,LAC,Guard
Shot Chart Detail,0022400444,221,1627739,Kris Dunn,1610612746,LA Clippers,2,6,53,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,12,1,0,20241230,NOP,LAC,Guard
Shot Chart Detail,0022400444,271,1627739,Kris Dunn,1610612746,LA Clippers,2,2,55,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241230,NOP,LAC,Guard
Shot Chart Detail,0022400444,300,1627739,Kris Dunn,1610612746,LA Clippers,2,0,44,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,8,1,1,20241230,NOP,LAC,Guard
Shot Chart Detail,0022400444,595,1627739,Kris Dunn,1610612746,LA Clippers,4,3,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,118,224,1,0,20241230,NOP,LAC,Guard
Shot Chart Detail,0022400451,22,1627739,Kris Dunn,1610612746,LA Clippers,1,10,14,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,2,89,1,0,20241231,SAS,LAC,Guard
Shot Chart Detail,0022400451,66,1627739,Kris Dunn,1610612746,LA Clippers,1,6,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,183,179,1,0,20241231,SAS,LAC,Guard
Shot Chart Detail,0022400451,77,1627739,Kris Dunn,1610612746,LA Clippers,1,4,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-136,231,1,1,20241231,SAS,LAC,Guard
Shot Chart Detail,0022400451,202,1627739,Kris Dunn,1610612746,LA Clippers,2,7,33,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,5,58,1,1,20241231,SAS,LAC,Guard
Shot Chart Detail,0022400451,205,1627739,Kris Dunn,1610612746,LA Clippers,2,7,11,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,2,1,1,20241231,SAS,LAC,Guard
Shot Chart Detail,0022400451,275,1627739,Kris Dunn,1610612746,LA Clippers,2,2,29,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,10,1,0,20241231,SAS,LAC,Guard
Shot Chart Detail,0022400466,20,1627739,Kris Dunn,1610612746,LA Clippers,1,10,36,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,71,74,1,0,20250102,OKC,LAC,Guard
Shot Chart Detail,0022400466,53,1627739,Kris Dunn,1610612746,LA Clippers,1,7,34,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-57,56,1,1,20250102,OKC,LAC,Guard
Shot Chart Detail,0022400466,56,1627739,Kris Dunn,1610612746,LA Clippers,1,7,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-151,214,1,1,20250102,OKC,LAC,Guard
Shot Chart Detail,0022400466,68,1627739,Kris Dunn,1610612746,LA Clippers,1,5,52,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,10,31,1,0,20250102,OKC,LAC,Guard
Shot Chart Detail,0022400466,257,1627739,Kris Dunn,1610612746,LA Clippers,2,3,3,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,19,1,0,20250102,OKC,LAC,Guard
Shot Chart Detail,0022400466,405,1627739,Kris Dunn,1610612746,LA Clippers,3,4,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-113,228,1,1,20250102,OKC,LAC,Guard
Shot Chart Detail,0022400466,412,1627739,Kris Dunn,1610612746,LA Clippers,3,3,27,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-12,72,1,0,20250102,OKC,LAC,Guard
Shot Chart Detail,0022400486,11,1627739,Kris Dunn,1610612746,LA Clippers,1,11,15,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,32,1,0,20250104,LAC,ATL,Guard
Shot Chart Detail,0022400486,50,1627739,Kris Dunn,1610612746,LA Clippers,1,7,51,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,25,1,1,20250104,LAC,ATL,Guard
Shot Chart Detail,0022400500,43,1627739,Kris Dunn,1610612746,LA Clippers,1,9,4,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-40,41,1,1,20250106,MIN,LAC,Guard
Shot Chart Detail,0022400500,101,1627739,Kris Dunn,1610612746,LA Clippers,1,4,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-108,221,1,0,20250106,MIN,LAC,Guard
Shot Chart Detail,0022400500,254,1627739,Kris Dunn,1610612746,LA Clippers,2,4,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-21,246,1,0,20250106,MIN,LAC,Guard
Shot Chart Detail,0022400500,353,1627739,Kris Dunn,1610612746,LA Clippers,3,8,56,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,32,1,0,20250106,MIN,LAC,Guard
Shot Chart Detail,0022400500,356,1627739,Kris Dunn,1610612746,LA Clippers,3,8,32,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,25,1,0,20250106,MIN,LAC,Guard
Shot Chart Detail,0022400515,212,1627739,Kris Dunn,1610612746,LA Clippers,2,8,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,80,242,1,0,20250108,DEN,LAC,Guard
Shot Chart Detail,0022400553,20,1627739,Kris Dunn,1610612746,LA Clippers,1,9,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-10,33,1,1,20250113,LAC,MIA,Guard
Shot Chart Detail,0022400553,229,1627739,Kris Dunn,1610612746,LA Clippers,2,4,58,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,68,1,0,20250113,LAC,MIA,Guard
Shot Chart Detail,0022400553,253,1627739,Kris Dunn,1610612746,LA Clippers,2,3,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,112,238,1,0,20250113,LAC,MIA,Guard
Shot Chart Detail,0022400553,268,1627739,Kris Dunn,1610612746,LA Clippers,2,1,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,225,141,1,0,20250113,LAC,MIA,Guard
Shot Chart Detail,0022400553,280,1627739,Kris Dunn,1610612746,LA Clippers,2,0,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-51,283,1,0,20250113,LAC,MIA,Guard
Shot Chart Detail,0022400553,291,1627739,Kris Dunn,1610612746,LA Clippers,3,10,58,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,45,1,0,20250113,LAC,MIA,Guard
Shot Chart Detail,0022400553,300,1627739,Kris Dunn,1610612746,LA Clippers,3,9,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,234,62,1,0,20250113,LAC,MIA,Guard
Shot Chart Detail,0022400553,351,1627739,Kris Dunn,1610612746,LA Clippers,3,5,42,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,50,58,1,0,20250113,LAC,MIA,Guard
Shot Chart Detail,0022400553,377,1627739,Kris Dunn,1610612746,LA Clippers,3,3,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-110,241,1,0,20250113,LAC,MIA,Guard
Shot Chart Detail,0022400553,380,1627739,Kris Dunn,1610612746,LA Clippers,3,3,3,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-10,52,1,0,20250113,LAC,MIA,Guard
Shot Chart Detail,0022400571,127,1627739,Kris Dunn,1610612746,LA Clippers,1,1,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,146,254,1,0,20250115,LAC,BKN,Guard
Shot Chart Detail,0022400571,129,1627739,Kris Dunn,1610612746,LA Clippers,1,1,25,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,60,1,0,20250115,LAC,BKN,Guard
Shot Chart Detail,0022400571,162,1627739,Kris Dunn,1610612746,LA Clippers,2,11,23,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,36,1,0,20250115,LAC,BKN,Guard
Shot Chart Detail,0022400575,26,1627739,Kris Dunn,1610612746,LA Clippers,1,9,23,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,13,1,1,20250116,POR,LAC,Guard
Shot Chart Detail,0022400575,64,1627739,Kris Dunn,1610612746,LA Clippers,1,5,11,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,37,43,1,0,20250116,POR,LAC,Guard
Shot Chart Detail,0022400575,316,1627739,Kris Dunn,1610612746,LA Clippers,3,11,7,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,8,1,1,20250116,POR,LAC,Guard
Shot Chart Detail,0022400575,344,1627739,Kris Dunn,1610612746,LA Clippers,3,9,23,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,65,116,1,1,20250116,POR,LAC,Guard
Shot Chart Detail,0022400596,90,1627739,Kris Dunn,1610612746,LA Clippers,1,3,54,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-225,59,1,0,20250119,LAC,LAL,Guard
Shot Chart Detail,0022400596,114,1627739,Kris Dunn,1610612746,LA Clippers,1,1,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-202,195,1,0,20250119,LAC,LAL,Guard
Shot Chart Detail,0022400611,324,1627739,Kris Dunn,1610612746,LA Clippers,3,10,43,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,18,1,1,20250120,LAC,CHI,Guard
Shot Chart Detail,0022400715,115,1627739,Kris Dunn,1610612746,LA Clippers,1,2,19,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-17,67,1,1,20250204,LAC,LAL,Guard
Shot Chart Detail,0022400715,270,1627739,Kris Dunn,1610612746,LA Clippers,2,3,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-230,142,1,0,20250204,LAC,LAL,Guard
Shot Chart Detail,0022400715,310,1627739,Kris Dunn,1610612746,LA Clippers,2,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,56,-77,564,1,0,20250204,LAC,LAL,Guard
Shot Chart Detail,0022400715,435,1627739,Kris Dunn,1610612746,LA Clippers,3,3,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,27,1,0,20250204,LAC,LAL,Guard
Shot Chart Detail,0022400715,516,1627739,Kris Dunn,1610612746,LA Clippers,4,9,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-199,145,1,0,20250204,LAC,LAL,Guard
Shot Chart Detail,0022400733,163,1627739,Kris Dunn,1610612746,LA Clippers,2,11,33,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,22,1,0,20250206,LAC,IND,Guard
Shot Chart Detail,0022400733,208,1627739,Kris Dunn,1610612746,LA Clippers,2,7,46,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,15,1,0,20250206,LAC,IND,Guard
Shot Chart Detail,0022400733,420,1627739,Kris Dunn,1610612746,LA Clippers,3,4,13,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,58,129,1,0,20250206,LAC,IND,Guard
Shot Chart Detail,0022400733,445,1627739,Kris Dunn,1610612746,LA Clippers,3,2,30,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,36,75,1,0,20250206,LAC,IND,Guard
Shot Chart Detail,0022400733,520,1627739,Kris Dunn,1610612746,LA Clippers,4,9,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-207,134,1,0,20250206,LAC,IND,Guard
Shot Chart Detail,0022400751,287,1627739,Kris Dunn,1610612746,LA Clippers,2,2,46,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,25,240,75,1,1,20250208,LAC,UTA,Guard
Shot Chart Detail,0022400783,10,1627739,Kris Dunn,1610612746,LA Clippers,1,11,22,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-12,75,1,0,20250212,LAC,MEM,Guard
Shot Chart Detail,0022400783,21,1627739,Kris Dunn,1610612746,LA Clippers,1,10,37,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,24,1,1,20250212,LAC,MEM,Guard
Shot Chart Detail,0022400783,38,1627739,Kris Dunn,1610612746,LA Clippers,1,9,21,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,14,1,1,20250212,LAC,MEM,Guard
Shot Chart Detail,0022400783,287,1627739,Kris Dunn,1610612746,LA Clippers,2,4,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,148,222,1,1,20250212,LAC,MEM,Guard
Shot Chart Detail,0022400783,389,1627739,Kris Dunn,1610612746,LA Clippers,3,8,40,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,-3,1,1,20250212,LAC,MEM,Guard
Shot Chart Detail,0022400783,411,1627739,Kris Dunn,1610612746,LA Clippers,3,6,42,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,29,1,1,20250212,LAC,MEM,Guard
Shot Chart Detail,0022400793,22,1627739,Kris Dunn,1610612746,LA Clippers,1,10,23,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,61,56,1,1,20250220,MIL,LAC,Guard
