episode,step,action,reward,player_idx,player_row,player_col,ball_row,ball_col,shot,done,score_red,score_blue,prob_info,player_name,p0_row,p0_col,p1_row,p1_col,p2_row,p2_col,p3_row,p3_col,p4_row,p4_col,p5_row,p5_col,p6_row,p6_col,p7_row,p7_col,p8_row,p8_col,p9_row,p9_col
1,14,"[1, 2, 3, 0, 3]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,4,8,3,8,6,8,5,9,3,4,13,6,12,7,12,8,13,5,13
1,15,"[3, 2, 0, 3, 1]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,7,3,7,6,8,6,9,4,4,13,6,11,6,12,8,13,6,13
1,16,"[2, 1, 0, 3, 1]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,5,8,3,7,7,9,6,8,4,4,12,7,11,5,12,8,13,7,13
1,17,"[3, 0, 0, 3, 0]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,8,2,8,7,8,6,7,4,4,13,6,11,4,12,8,13,6,13
1,18,"[2, 3, 0, 2, 1]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,4,8,3,9,7,8,7,8,4,4,13,6,12,3,12,8,12,7,13
1,19,"[2, 2, 3, 1, 1]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,8,2,9,8,8,6,8,3,4,12,6,11,3,13,9,12,8,13
1,20,"[4, 2, 2, 2, 3]",0.0,5,4,12,4,12,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,3,8,1,10,8,8,7,8,2,4,12,6,10,3,12,9,11,8,13
2,21,"[0, 2, 1, 0, 1]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,5,3,6,3,8,4,10,3,4,13,6,12,7,13,8,13,10,13
2,22,"[0, 1, 2, 2, 3]",0.0,5,3,13,3,13,not_applicable,False,0,0,"{'base': 0.28, 'final': 0.28, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,4,3,7,3,8,5,10,2,3,13,7,12,7,13,8,12,10,13
2,23,"[4, 1, 3, 3, 3]",0.8399999737739563,5,3,13,3,13,shot_successful,True,3,0,"{'base': 0.28, 'final': 0.28, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,4,2,7,2,7,5,11,2,3,13,7,12,7,13,8,13,10,13
3,24,"[5, 3, 1, 3, 3]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,4,3,5,3,7,2,8,4,9,2,5,13,6,13,7,13,8,13,9,13
3,25,"[2, 5, 2, 3, 3]",0.0,8,8,13,8,13,not_applicable,False,0,0,"{'base': 0.22, 'final': 0.22, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,4,4,4,3,7,3,8,3,9,1,5,12,6,13,7,12,8,13,9,13
3,26,"[0, 3, 2, 0, 3]",0.0,8,7,13,7,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,5,4,3,3,7,2,8,2,9,0,4,12,6,13,7,11,7,13,9,13
3,27,"[1, 2, 3, 2, 3]",0.0,8,7,13,7,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,5,5,3,2,7,3,9,2,9,1,5,12,6,12,7,12,7,13,9,13
3,28,"[3, 2, 1, 0, 0]",0.0,8,6,13,6,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,5,4,2,2,7,2,9,3,8,1,5,13,6,11,8,12,6,13,8,13
3,29,"[1, 0, 1, 3, 0]",0.0,8,6,13,6,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,4,4,1,2,6,2,10,3,9,1,5,13,5,11,9,12,6,13,7,13
3,30,"[0, 1, 0, 5, 3]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,2,2,7,2,9,3,9,2,4,13,6,11,8,12,6,13,7,13
3,31,"[4, 2, 1, 1, 3]",0.0,5,4,13,4,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,4,1,2,7,1,9,4,9,1,4,13,6,10,9,12,6,13,7,13
4,32,"[0, 3, 2, 0, 3]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,5,3,7,4,8,4,9,2,4,13,6,13,7,12,7,13,9,13
4,33,"[1, 2, 3, 1, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,4,3,6,4,8,3,9,1,5,13,6,12,7,12,8,13,9,13
4,34,"[2, 3, 2, 3, 0]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,1,3,3,5,4,9,3,8,1,5,12,6,13,7,11,8,13,9,13
4,35,"[1, 3, 0, 1, 3]",0.0,5,6,12,6,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,3,4,6,4,10,3,8,2,6,12,6,13,6,11,8,13,9,13
4,36,"[1, 2, 1, 2, 0]",0.0,5,7,12,7,12,not_applicable,False,0,0,"{'base': 0.24, 'final': 0.24, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,3,2,3,3,6,5,9,3,9,2,7,12,6,12,7,11,8,12,8,13
4,37,"[0, 1, 2, 1, 1]",0.0,5,7,12,7,12,not_applicable,False,0,0,"{'base': 0.24, 'final': 0.24, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,4,3,6,6,10,3,8,2,7,12,6,12,7,10,9,12,9,13
4,38,"[4, 3, 0, 3, 3]",0.0,5,7,12,7,12,shot_failed,True,0,0,"{'base': 0.24, 'final': 0.24, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,1,4,4,5,6,10,2,7,2,7,12,6,13,6,10,9,12,9,13
5,39,"[1, 0, 1, 2, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,6,2,7,2,7,3,9,2,5,13,6,13,7,13,8,12,9,12
5,40,"[2, 0, 2, 3, 0]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,6,3,8,2,8,3,9,3,5,12,5,13,7,12,8,13,8,12
5,41,"[1, 0, 2, 3, 0]",0.0,5,6,12,6,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,7,3,7,2,8,2,10,3,6,12,4,13,7,11,8,13,7,12
5,42,"[2, 2, 2, 1, 0]",0.0,5,6,11,6,11,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,1,7,4,6,2,8,1,9,3,6,11,4,12,7,10,9,13,6,12
5,43,"[3, 0, 2, 3, 1]",0.0,5,6,11,6,11,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,1,7,5,6,3,9,1,9,2,6,11,3,12,7,9,9,13,7,12
5,44,"[4, 2, 0, 3, 0]",0.0,5,6,11,6,11,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,1,6,5,6,4,10,1,9,1,6,11,3,11,6,9,9,13,6,12
6,45,"[5, 0, 3, 0, 0]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,5,2,6,2,6,3,7,3,9,2,5,13,6,13,7,13,8,13,9,13
6,46,"[0, 3, 3, 0, 2]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,4,2,7,2,6,2,7,4,9,1,4,13,6,13,7,13,8,13,9,12
6,47,"[3, 5, 3, 2, 2]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,3,2,7,3,5,2,7,5,9,2,4,13,6,13,7,13,8,12,9,11
6,48,"[2, 0, 1, 2, 0]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,3,1,7,4,6,2,8,5,10,2,4,12,5,13,8,13,8,11,9,11
6,49,"[5, 1, 2, 1, 2]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,3,0,6,4,6,1,9,5,10,3,4,12,6,13,8,12,8,11,9,10
6,50,"[0, 0, 0, 2, 1]",0.0,6,5,13,5,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,4,0,7,4,6,0,10,5,11,3,3,12,5,13,7,12,8,10,10,10
6,51,"[2, 3, 1, 1, 1]",0.0,6,5,13,5,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,3,0,7,5,6,1,10,4,11,2,3,11,5,13,8,12,9,10,11,10
6,52,"[1, 3, 2, 3, 1]",0.0,6,5,13,5,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,4,0,7,4,6,0,10,5,12,2,4,11,5,13,8,11,9,11,12,10
6,53,"[3, 4, 3, 3, 3]",0.0,6,5,13,5,13,shot_failed,True,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,3,0,6,4,6,1,10,6,11,2,4,12,5,13,8,12,9,12,12,11
7,54,"[1, 0, 1, 0, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,6,4,7,2,8,4,9,4,5,13,6,13,7,13,8,13,9,12
7,55,"[3, 3, 2, 3, 1]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,2,7,4,7,1,8,3,9,5,5,13,6,13,7,12,8,13,10,12
7,56,"[3, 1, 2, 2, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,1,7,5,7,2,9,3,8,5,5,13,7,13,7,11,8,12,10,13
7,57,"[3, 0, 0, 0, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,0,7,6,7,3,9,4,8,4,5,13,6,13,6,11,7,12,9,13
7,58,"[5, 1, 2, 2, 1]",0.0,6,7,13,7,13,not_applicable,False,0,0,"{'base': 0.46, 'final': 0.46, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,6,1,7,7,7,2,9,3,7,4,5,13,7,13,6,10,7,11,10,13
7,59,"[0, 0, 3, 0, 3]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,7,1,7,8,8,2,9,4,8,4,4,13,6,13,6,11,7,11,10,13
7,60,"[0, 3, 2, 0, 2]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,6,1,8,8,9,2,9,3,9,4,3,13,6,13,6,10,6,11,10,12
7,61,"[0, 4, 1, 2, 2]",0.0,6,6,13,6,13,shot_failed,True,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,5,1,8,7,8,2,8,3,10,4,2,13,6,13,7,10,6,10,10,11
8,62,"[0, 1, 0, 3, 1]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,4,7,2,7,3,10,3,4,13,6,13,7,13,8,13,10,13
8,63,"[4, 0, 3, 3, 1]",0.0,5,4,13,4,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,3,3,6,3,7,1,8,3,10,4,4,13,5,13,7,13,8,13,11,13
9,64,"[0, 1, 3, 0, 2]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,5,3,7,4,8,4,9,2,4,13,6,13,7,13,8,13,9,12
9,65,"[4, 3, 2, 1, 3]",0.0,5,4,13,4,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,5,4,6,4,9,4,8,2,4,13,6,13,7,12,9,13,9,12
10,66,"[1, 1, 2, 1, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,2,6,3,7,3,8,3,5,13,6,13,7,12,8,13,9,13
10,67,"[5, 0, 0, 2, 2]",0.0,9,9,12,9,12,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,4,4,6,1,5,3,7,2,8,2,5,13,6,13,6,12,8,12,9,12
10,68,"[0, 1, 2, 0, 2]",0.0,9,9,11,9,11,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,4,5,6,0,4,3,7,1,9,2,4,13,7,13,6,11,7,12,9,11
10,69,"[1, 2, 1, 2, 5]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,5,6,1,5,3,8,1,10,2,5,13,7,13,7,11,7,12,9,11
10,70,"[0, 3, 0, 2, 2]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,5,6,0,6,3,7,1,10,3,4,13,7,13,6,11,7,11,9,10
10,71,"[2, 0, 3, 3, 2]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,5,5,0,7,3,8,1,11,3,4,12,6,13,6,12,7,12,9,9
10,72,"[0, 1, 3, 1, 1]",0.0,5,3,12,3,12,not_applicable,False,0,0,"{'base': 0.28, 'final': 0.28, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,5,1,7,4,8,0,11,4,3,12,7,13,6,13,8,12,10,9
10,73,"[0, 3, 1, 3, 1]",0.0,5,2,12,2,12,not_applicable,False,0,0,"{'base': 0.28, 'final': 0.28, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,5,5,2,8,4,8,1,11,5,2,12,7,13,6,13,8,13,11,9
10,74,"[1, 2, 0, 0, 2]",0.0,5,3,12,3,12,not_applicable,False,0,0,"{'base': 0.28, 'final': 0.28, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,5,5,1,9,4,8,2,11,6,3,12,7,12,5,13,7,13,11,8
10,75,"[4, 3, 1, 0, 2]",0.0,5,3,12,3,12,shot_failed,True,0,0,"{'base': 0.28, 'final': 0.28, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,4,5,2,10,4,9,2,12,6,3,12,7,12,6,13,7,13,11,7
11,76,"[0, 3, 2, 0, 3]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,4,7,2,8,2,10,3,4,13,6,13,7,12,7,13,9,13
11,77,"[4, 0, 3, 2, 0]",0.0,5,4,13,4,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,3,3,6,3,7,3,9,2,11,3,4,13,5,13,7,12,7,13,8,13
12,78,"[2, 0, 0, 3, 2]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,2,7,4,8,4,10,3,5,12,5,13,6,13,8,13,9,12
12,79,"[1, 0, 2, 2, 0]",0.0,5,6,12,6,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,4,5,2,7,3,9,4,9,3,6,12,4,13,6,13,8,12,9,12
12,80,"[3, 3, 3, 3, 1]",0.0,5,6,12,6,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,4,2,6,3,10,4,10,3,6,12,4,13,6,13,8,13,10,12
12,81,"[3, 3, 2, 0, 3]",0.0,5,6,12,6,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,3,4,3,7,3,11,4,10,2,6,12,4,13,6,13,7,13,10,13
12,82,"[2, 3, 3, 3, 2]",0.0,5,6,11,6,11,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,3,4,2,7,2,11,5,10,1,6,11,4,13,6,13,7,13,10,12
12,83,"[1, 3, 0, 0, 3]",0.0,5,7,11,7,11,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,7,3,3,2,8,2,11,4,9,1,7,11,4,13,5,13,6,13,10,13
12,84,"[5, 0, 0, 3, 1]",0.0,6,3,13,3,13,not_applicable,False,0,0,"{'base': 0.41, 'final': 0.41, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,7,2,3,1,9,2,12,4,9,0,7,11,3,13,4,13,6,13,11,13
12,85,"[3, 5, 0, 0, 3]",0.0,5,7,12,7,12,not_applicable,False,0,0,"{'base': 0.24, 'final': 0.24, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,2,3,2,10,2,11,4,10,0,7,12,3,13,4,13,5,13,11,13
12,86,"[1, 3, 0, 3, 3]",0.0,5,8,12,8,12,not_applicable,False,0,0,"{'base': 0.24, 'final': 0.24, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,7,2,3,1,10,1,11,3,11,0,8,12,3,13,4,13,5,13,11,13
12,87,"[4, 0, 2, 0, 2]",0.7200000286102295,5,8,12,8,12,shot_successful,True,3,0,"{'base': 0.24, 'final': 0.24, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,8,2,2,1,10,0,10,3,11,1,8,12,2,13,4,12,4,13,11,12
13,88,"[2, 1, 2, 1, 2]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,4,7,4,8,2,8,3,5,12,6,13,7,12,8,13,9,12
13,89,"[3, 0, 3, 2, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,6,3,7,5,9,2,9,3,5,13,6,13,7,13,8,12,9,11
13,90,"[4, 0, 3, 0, 3]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,2,7,4,9,1,8,3,5,13,6,13,7,13,7,12,9,12
14,91,"[4, 3, 0, 2, 0]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,5,3,7,4,8,4,9,4,5,13,6,13,7,13,8,12,8,13
15,92,"[3, 3, 0, 0, 1]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,2,7,4,7,3,9,4,5,13,6,13,7,13,8,13,10,13
15,93,"[3, 2, 2, 1, 1]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,6,1,7,5,8,3,9,5,5,13,6,12,7,12,9,13,11,13
15,94,"[1, 0, 0, 1, 3]",0.0,5,6,13,6,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,7,1,6,5,9,3,9,6,6,13,5,12,6,12,10,13,11,13
15,95,"[0, 2, 2, 2, 1]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,2,6,1,6,4,9,2,9,7,5,13,5,11,6,11,10,12,12,13
15,96,"[1, 1, 3, 2, 3]",0.0,5,6,13,6,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,3,5,1,7,4,8,2,9,8,6,13,5,11,6,12,10,11,12,13
15,97,"[1, 3, 3, 1, 3]",0.0,5,7,13,7,13,not_applicable,False,0,0,"{'base': 0.15, 'final': 0.15, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,4,5,2,7,3,7,2,9,7,7,13,5,12,6,13,11,11,12,13
