episode,step,action,reward,player_idx,player_row,player_col,ball_row,ball_col,shot,done,score_red,score_blue,prob_info,player_name,p0_row,p0_col,p1_row,p1_col,p2_row,p2_col,p3_row,p3_col,p4_row,p4_col,p5_row,p5_col,p6_row,p6_col,p7_row,p7_col,p8_row,p8_col,p9_row,p9_col
3,14,"[3, 0, 3, 2, 2]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,4,3,2,7,5,8,1,8,4,4,13,5,13,7,13,8,12,9,12
3,15,"[1, 2, 2, 3, 0]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,3,2,2,6,5,7,1,8,3,4,13,5,12,7,12,8,13,8,12
3,16,"[5, 2, 1, 2, 3]",0.0,9,8,12,8,12,not_applicable,False,0,0,"{'base': 0.43, 'final': 0.43, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,5,3,2,3,6,6,8,1,9,3,4,13,5,11,7,12,8,13,8,12
3,17,"[0, 1, 0, 3, 4]",1.2899999618530273,9,8,12,8,12,shot_successful,True,3,0,"{'base': 0.43, 'final': 0.43, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,5,2,2,4,7,6,7,1,10,3,3,13,6,11,6,12,8,13,8,12
4,18,"[2, 2, 3, 3, 1]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,2,7,2,8,4,9,4,5,12,6,12,7,13,8,13,10,13
4,19,"[4, 2, 1, 0, 0]",0.0,5,5,12,5,12,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,4,6,1,8,2,8,3,9,3,5,12,6,11,7,13,8,13,9,13
5,20,"[1, 1, 2, 2, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,5,3,7,2,8,4,8,3,5,13,6,13,7,12,8,12,8,13
5,21,"[5, 0, 2, 0, 1]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,4,4,5,2,7,3,7,4,8,2,5,13,6,13,7,11,7,12,9,13
5,22,"[1, 5, 3, 0, 3]",0.0,9,9,13,9,13,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,3,4,6,2,8,3,7,3,8,1,5,13,6,13,7,11,6,12,9,13
5,23,"[1, 0, 2, 0, 0]",0.0,9,8,13,8,13,not_applicable,False,0,0,"{'base': 0.43, 'final': 0.43, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,3,5,5,2,8,2,7,4,7,1,5,13,6,13,7,10,5,12,8,13
5,24,"[3, 0, 3, 0, 2]",0.0,9,8,12,8,12,not_applicable,False,0,0,"{'base': 0.43, 'final': 0.43, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,2,5,6,2,7,2,6,4,6,1,5,13,6,13,7,11,4,12,8,12
5,25,"[0, 0, 2, 2, 1]",0.0,9,9,12,9,12,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,3,5,5,2,7,1,7,4,6,2,4,13,5,13,7,10,4,11,9,12
5,26,"[3, 1, 1, 1, 3]",0.0,9,9,13,9,13,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,4,5,5,1,6,1,6,4,7,2,4,13,6,13,8,10,5,11,9,13
5,27,"[0, 0, 1, 2, 2]",0.0,9,9,12,9,12,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,4,6,5,0,6,0,5,4,8,2,3,13,5,13,9,10,5,10,9,12
5,28,"[1, 3, 0, 2, 2]",0.0,9,9,11,9,11,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,3,6,5,1,6,1,5,5,8,3,4,13,5,13,8,10,5,9,9,11
5,29,"[3, 0, 2, 1, 0]",0.0,9,8,11,8,11,not_applicable,False,0,0,"{'base': 0.43, 'final': 0.43, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,2,6,4,1,6,0,5,4,8,2,4,13,5,13,8,9,6,9,8,11
5,30,"[0, 0, 2, 3, 0]",0.0,9,7,11,7,11,not_applicable,False,0,0,"{'base': 0.46, 'final': 0.46, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,1,6,3,1,5,0,6,4,7,2,3,13,4,13,8,8,6,10,7,11
5,31,"[0, 3, 2, 0, 3]",0.0,9,7,12,7,12,not_applicable,False,0,0,"{'base': 0.46, 'final': 0.46, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,1,5,3,0,5,1,6,3,6,2,2,13,4,13,8,7,5,10,7,12
5,32,"[3, 2, 2, 2, 1]",0.0,9,8,12,8,12,not_applicable,False,0,0,"{'base': 0.43, 'final': 0.43, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,0,5,3,1,5,2,7,3,6,3,2,13,4,12,8,6,5,9,8,12
5,33,"[3, 2, 3, 0, 3]",0.0,9,8,13,8,13,not_applicable,False,0,0,"{'base': 0.43, 'final': 0.43, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,1,5,3,2,4,2,8,3,6,4,2,13,4,11,8,7,4,9,8,13
5,34,"[0, 1, 0, 2, 2]",0.0,9,8,12,8,12,not_applicable,False,0,0,"{'base': 0.43, 'final': 0.43, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,1,4,3,1,4,3,7,3,5,4,1,13,5,11,7,7,4,8,8,12
5,35,"[3, 2, 2, 2, 1]",0.0,9,9,12,9,12,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,0,4,3,0,5,3,8,3,5,5,1,13,5,10,7,6,4,7,9,12
5,36,"[2, 2, 0, 1, 2]",0.0,9,9,11,9,11,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,0,5,3,1,5,2,9,3,6,5,1,12,5,9,6,6,5,7,9,11
5,37,"[2, 2, 2, 1, 3]",0.0,9,9,12,9,12,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,0,4,4,1,4,2,9,2,6,4,1,11,5,8,6,6,6,7,9,12
5,38,"[2, 2, 3, 2, 4]",1.440000057220459,9,9,12,9,12,shot_successful,True,3,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,1,4,4,0,4,1,9,3,6,5,1,10,5,7,6,6,6,7,9,12
6,39,"[0, 0, 1, 3, 2]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,6,4,7,2,8,2,9,4,4,13,5,13,7,13,8,13,9,12
6,40,"[4, 0, 2, 3, 2]",0.0,5,4,13,4,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,6,5,6,2,8,3,10,4,4,13,5,13,7,12,8,13,9,11
7,41,"[2, 1, 0, 2, 0]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,2,7,4,8,2,8,3,5,12,6,13,7,13,8,12,8,13
7,42,"[2, 1, 1, 2, 1]",0.0,5,5,11,5,11,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,6,1,8,4,8,1,8,2,5,11,6,13,7,13,8,11,9,13
7,43,"[2, 1, 3, 0, 2]",0.0,5,5,10,5,10,not_applicable,False,0,0,"{'base': 0.32, 'final': 0.32, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,5,1,9,4,7,1,8,3,5,10,6,13,7,13,7,11,9,12
7,44,"[4, 1, 1, 3, 3]",0.0,5,5,10,5,10,shot_failed,True,0,0,"{'base': 0.32, 'final': 0.32, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,3,3,4,1,9,5,8,1,7,3,5,10,6,13,8,13,7,12,9,13
8,45,"[3, 2, 3, 1, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,5,3,7,4,7,3,9,2,5,13,6,12,7,13,8,13,9,13
8,46,"[3, 3, 0, 2, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,3,3,6,3,7,5,7,4,10,2,5,13,6,13,7,13,8,12,8,13
8,47,"[1, 2, 2, 0, 1]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,2,3,6,4,7,6,8,4,10,1,5,13,6,12,7,12,8,12,9,13
8,48,"[3, 0, 2, 1, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,2,4,7,4,8,6,8,5,10,0,5,13,5,12,7,11,9,12,9,13
8,49,"[5, 2, 0, 0, 2]",0.0,7,6,11,6,11,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,2,5,7,3,8,7,8,6,9,0,5,13,5,11,6,11,8,12,9,12
8,50,"[0, 2, 1, 0, 0]",0.0,7,7,11,7,11,not_applicable,False,0,0,"{'base': 0.41, 'final': 0.41, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,3,5,6,3,7,7,8,7,8,0,4,13,5,10,7,11,7,12,8,12
8,51,"[3, 3, 1, 2, 1]",0.0,7,8,11,8,11,not_applicable,False,0,0,"{'base': 0.45, 'final': 0.45, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,3,6,7,3,6,7,8,6,8,1,4,13,5,11,8,11,7,11,9,12
8,52,"[0, 1, 1, 3, 0]",0.0,7,9,11,9,11,not_applicable,False,0,0,"{'base': 0.45, 'final': 0.45, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,4,6,7,2,6,6,8,5,7,1,3,13,6,11,9,11,7,12,8,12
8,53,"[1, 3, 3, 1, 3]",0.0,7,9,12,9,12,not_applicable,False,0,0,"{'base': 0.43, 'final': 0.43, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,5,6,8,2,6,5,8,6,7,2,4,13,6,12,9,12,7,12,8,13
8,54,"[1, 2, 5, 2, 1]",0.0,6,6,11,6,11,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,5,5,8,3,6,4,7,6,7,1,5,13,6,11,9,12,7,11,9,13
8,55,"[2, 3, 3, 0, 3]",0.0,6,6,12,6,12,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,5,6,8,2,7,4,7,5,8,1,5,12,6,12,9,12,6,11,9,13
8,56,"[2, 4, 3, 3, 0]",0.0,6,6,12,6,12,shot_failed,True,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,5,7,8,3,8,4,7,4,8,0,5,11,6,12,9,12,6,11,8,13
9,57,"[4, 1, 1, 3, 3]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,5,3,7,4,7,3,9,2,5,13,6,13,7,13,8,13,9,13
10,58,"[2, 3, 2, 0, 2]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,5,3,7,2,7,3,9,4,5,12,6,13,7,12,7,13,9,12
10,59,"[5, 3, 2, 1, 1]",0.0,7,7,11,7,11,not_applicable,False,0,0,"{'base': 0.41, 'final': 0.41, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,6,4,6,3,7,1,8,3,9,5,5,12,6,13,7,11,8,13,10,12
10,60,"[1, 1, 2, 1, 1]",0.0,7,7,10,7,10,not_applicable,False,0,0,"{'base': 0.47, 'final': 0.47, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,7,4,7,3,6,1,8,4,8,5,6,12,7,13,7,10,9,13,11,12
10,61,"[0, 3, 1, 0, 0]",0.0,7,8,10,8,10,not_applicable,False,0,0,"{'base': 0.47, 'final': 0.47, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,6,4,7,4,7,1,9,4,9,5,5,12,7,13,8,10,8,13,10,12
10,62,"[1, 1, 5, 3, 1]",0.0,9,11,12,11,12,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,5,4,7,5,6,1,9,3,9,4,6,12,7,13,8,10,8,13,11,12
10,63,"[1, 2, 3, 0, 5]",0.0,6,7,13,7,13,not_applicable,False,0,0,"{'base': 0.46, 'final': 0.46, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,5,3,7,6,6,0,9,2,9,5,7,12,7,13,8,11,8,13,11,12
10,64,"[3, 0, 3, 3, 0]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,4,3,7,7,5,0,10,2,9,4,7,12,6,13,8,12,8,13,10,12
10,65,"[0, 4, 3, 1, 2]",1.2599999904632568,6,6,13,6,13,shot_successful,True,3,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,5,3,6,7,5,1,11,2,9,3,6,12,6,13,8,12,9,13,10,11
11,66,"[4, 1, 0, 2, 2]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,6,4,7,4,7,3,10,3,5,13,6,13,7,13,8,12,9,12
12,67,"[5, 0, 3, 2, 0]",0.0,7,7,13,7,13,not_applicable,False,0,0,"{'base': 0.38, 'final': 0.38, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,5,4,5,3,6,3,7,3,9,4,5,13,6,13,7,13,8,12,8,13
12,68,"[0, 1, 5, 1, 0]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,6,4,5,4,6,2,6,3,9,5,4,13,6,13,7,13,9,12,8,13
12,69,"[3, 3, 2, 1, 1]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,7,4,5,5,7,2,6,2,9,6,4,13,6,13,7,12,10,12,9,13
12,70,"[2, 0, 3, 0, 2]",0.0,6,5,13,5,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,7,5,4,5,8,2,6,1,9,7,4,12,5,13,7,13,9,12,9,13
12,71,"[1, 4, 3, 3, 1]",0.0,6,5,13,5,13,shot_failed,True,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,8,5,3,5,7,2,5,1,9,8,5,12,5,13,7,13,9,12,10,13
13,72,"[4, 1, 1, 1, 2]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,2,7,2,7,3,8,3,5,13,6,13,7,13,8,13,9,12
14,73,"[4, 0, 3, 3, 1]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,5,3,6,3,7,3,9,2,5,13,6,13,7,13,8,13,10,13
15,74,"[5, 1, 0, 2, 1]",0.0,7,7,13,7,13,not_applicable,False,0,0,"{'base': 0.38, 'final': 0.38, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,4,3,6,4,6,3,7,3,9,4,5,13,6,13,7,13,8,12,10,13
15,75,"[1, 2, 5, 1, 2]",0.0,8,9,12,9,12,not_applicable,False,0,0,"{'base': 0.2, 'final': 0.2, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,4,4,6,5,6,4,6,3,10,4,5,13,6,12,7,13,9,12,10,12
15,76,"[0, 3, 3, 3, 3]",0.0,8,9,13,9,13,not_applicable,False,0,0,"{'base': 0.2, 'final': 0.2, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,4,3,7,5,5,4,6,4,10,5,4,13,6,13,7,13,9,13,10,13
15,77,"[3, 1, 3, 4, 1]",0.0,8,9,13,9,13,shot_failed,True,0,0,"{'base': 0.2, 'final': 0.2, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,3,3,7,6,5,5,5,4,11,5,4,13,6,13,7,13,9,13,11,13
16,78,"[4, 0, 2, 2, 3]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,6,2,6,3,8,4,8,3,5,13,6,13,7,12,8,12,9,13
17,79,"[4, 3, 1, 2, 0]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,6,2,7,2,8,4,9,2,5,13,6,13,7,13,8,12,8,13
18,80,"[4, 3, 1, 3, 1]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,6,4,7,4,8,2,8,3,5,13,6,13,7,13,8,13,10,13
19,81,"[3, 3, 3, 0, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,5,3,7,2,7,3,8,3,5,13,6,13,7,13,8,13,9,13
19,82,"[2, 3, 1, 1, 0]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,4,3,7,1,6,3,9,3,5,12,6,13,7,13,8,13,9,13
19,83,"[3, 3, 2, 1, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,4,4,8,1,6,4,9,4,5,13,6,13,7,12,8,13,9,12
19,84,"[3, 3, 0, 1, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,3,4,3,9,1,6,3,8,4,5,13,6,13,6,12,9,13,8,12
19,85,"[2, 0, 0, 1, 2]",0.0,5,5,12,5,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,4,4,10,1,7,3,9,4,5,12,5,13,6,12,10,13,8,11
19,86,"[5, 2, 2, 0, 0]",0.0,6,5,13,5,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,5,3,4,3,10,0,7,2,8,4,5,12,5,13,6,11,9,13,7,11
19,87,"[3, 1, 3, 0, 3]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,5,4,5,3,11,0,8,2,8,5,5,12,6,13,6,12,8,13,7,12
19,88,"[3, 3, 2, 3, 0]",0.0,6,6,13,6,13,not_applicable,False,0,0,"{'base': 0.42, 'final': 0.42, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kawhi_leonard,4,4,5,2,10,0,7,2,7,5,5,13,6,13,6,11,8,13,6,12
19,89,"[1, 5, 0, 3, 2]",0.0,8,8,13,8,13,not_applicable,False,0,0,"{'base': 0.22, 'final': 0.22, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,3,4,5,3,11,0,7,3,7,6,5,13,6,13,5,11,8,13,6,11
19,90,"[0, 0, 1, 2, 0]",0.0,8,8,12,8,12,not_applicable,False,0,0,"{'base': 0.22, 'final': 0.22, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,2,4,5,2,10,0,7,2,7,7,4,13,5,13,5,11,8,12,6,11
19,91,"[3, 3, 2, 0, 3]",0.0,8,7,12,7,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,2,5,6,2,9,0,7,3,7,6,4,13,5,13,5,10,7,12,6,12
19,92,"[3, 3, 1, 1, 3]",0.0,8,8,12,8,12,not_applicable,False,0,0,"{'base': 0.22, 'final': 0.22, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,3,5,6,1,9,1,7,4,7,5,4,13,5,13,6,10,8,12,6,13
19,93,"[2, 3, 2, 4, 1]",0.0,8,8,12,8,12,shot_failed,True,0,0,"{'base': 0.22, 'final': 0.22, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,4,5,6,0,8,1,6,4,7,4,4,12,5,13,6,9,8,12,7,13
20,94,"[0, 2, 0, 0, 2]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,5,3,7,2,7,3,9,4,4,13,6,12,6,13,7,13,9,12
20,95,"[4, 0, 2, 0, 0]",0.0,5,4,13,4,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,4,6,3,8,2,7,4,9,5,4,13,5,12,6,12,6,13,8,12
21,96,"[1, 2, 3, 0, 1]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,5,3,7,2,8,4,10,3,5,13,6,12,7,13,8,13,10,13
21,97,"[0, 1, 0, 1, 3]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,3,3,6,3,6,2,9,4,11,3,4,13,7,12,6,13,9,13,10,13
